""	"CO01"	"CO02"	"CO03"	"CO04"	"CO05"	"CO06"	"CO07"	"CO08"	"CO09"	"CO10"	"CO11"	"CO12"	"CO13"	"CO14"	"CO15"	"CO16"	"CO17"	"CO18"	"CO19"	"CO20"	"CO21"	"CO22"	"CO23"	"CO24"	"CO25"	"CO26"	"CO27"	"CO28"	"CO29"	"CO30"	"CO31"	"CO32"	"CO33"	"CO34"	"CO35"	"CO36"	"CO37"	"CO38"	"CO39"	"CO40"	"CO41"	"CO42"	"CO43"	"CO44"	"CO45"	"CO46"	"CO47"	"CO48"	"CO49"	"CO50"	"CO51"	"CO52"	"CO53"	"CO54"	"CO55"	"CO56"	"CO57"	"CO58"	"CO59"	"CO60"	"CO61"	"CO62"	"GR01"	"GR02"	"GR03"	"GR04"	"GR05"	"GR06"	"GR07"	"GR08"	"GR09"	"GR10"	"GR11"	"GR12"	"GR13"	"GR14"	"GR15"	"GR16"	"GR17"	"GR18"	"GR19"	"GR20"	"GR21"	"GR22"	"GR23"	"GR24"	"GR25"	"GR26"	"GR27"	"GR28"	"GR29"	"GR30"	"GR31"	"GR32"	"GR33"	"GR34"	"GR35"	"GR36"	"GS01"	"GS02"	"GS03"	"GS04"	"GS05"	"GS06"	"GS07"	"GS08"	"GS09"	"GS10"	"GS11"	"GS12"	"GS13"	"GS14"	"GS15"	"GS16"	"GS17"	"GS18"	"GS19"	"GS20"	"GS21"	"GS22"	"GS23"	"GS24"	"GS25"	"GS26"	"GS27"	"GS28"	"GS29"	"GS30"	"GS31"	"GS32"	"GS33"	"GS34"	"GS35"	"GS36"	"GS37"	"GS38"	"GS39"	"GS40"	"GS41"	"GS42"	"GS43"	"GS44"	"GS45"	"GS46"	"GS47"	"GS48"	"GS49"	"GS50"	"GS51"	"GS52"	"GS53"	"GS54"	"GS55"	"GS56"	"GS57"	"GS58"	"GS59"	"GS60"	"GS61"	"GS62"	"GS63"	"GS64"
"CO36"	0.591518303660736	0.335530543061621	0.473402096249552	0.4977920913709	0.571934274371419	0.674470613656011	0.560259433320086	0.470031684080124	0.635093075245075	0.730661574847571	0.612279927418963	0.286401155253616	0.557871897334696	0.487276228434528	0.507297901139944	0.354679447708124	0.65379610016935	0.373742306774482	0.446448958431004	0.571022789108246	0.497534494958433	0.43228820312715	0.343353182923762	0.361389692849613	0.502785964522051	0.568943581525539	0.472821624462184	0.589023275815732	0.474741496934132	0.61453197242348	0.54432414234984	0.346108638371597	0.448118548118551	0.492507069852372	0.287189173227252	0	0.340115550256563	0.489414803472274	0.735409733665041	0.428475193948265	0.551889152328546	0.782250617416515	0.48053417334014	0.504633183158133	0.566452871817335	0.44101234334831	0.484698803922558	0.421389760127229	0.400117751280685	0.351512573944073	0.275519462086088	0.471821705640075	0.593009433447848	0.616175864239062	0.561459386676909	0.218114139778665	0.602338229068294	0.534004573682903	0.493981468752581	0.4328346746101	0.580162848863477	0.323845336475202	0.717204669396102	0.776224002589625	0.575838719943816	0.638356465576481	0.618878289636653	0.570395925743392	0.624481032348531	0.607149295066837	0.472906051174708	0.475077257482865	0.812632860820613	0.833142930355217	0.751669271203301	0.764742477325569	0.758701525101648	0.458024813242508	0.499731427381256	0.61437496229096	0.572702056957685	0.762907387731205	0.651258929240791	0.635941886129389	0.832245204683661	0.82562637877932	0.690975535698799	0.681520343078568	0.750769702746826	0.589021121240199	0.588628817605581	0.637381892020245	0.73550433403576	0.757981631314235	0.767756297981698	0.874644765720635	0.605416736270905	0.598347152669462	0.428609117191197	0.583421353754075	0.581895016086868	0.602069010529984	0.547200962169259	0.633110523013127	0.653273098475309	0.497617973572163	0.493391173183746	0.450912105213384	0.515322343489048	0.383253358388424	0.636739234069605	0.660796648001803	0.464685081288034	0.476061387543237	0.443143354766628	0.358146810010577	0.417177914110433	0.454509213323887	0.453110198926432	0.545506563633639	0.48467529618254	0.620605220104666	0.50665182360268	0.49694571821147	0.54690076102504	0.706115064790699	0.57019421929959	0.549315653001612	0.235297974169019	0.674133310090868	0.856367482358857	0.486488422189292	0.42851449195138	0.610038293664888	0.63316399194583	0.621173830635502	0.612423551984654	0.550187440142294	0.495824406453591	0.500233385196713	0.468367818395377	0.378946436868076	0.45129474548893	0.427093751208707	0.435599953459771	0.460289312513344	0.444478126911867	0.580668327874565	0.370809507482334	0.40673022117416	0.338986935594777	0.2823855942162	0.295569114995339	0.355667353951894	0.610569461143298	0.387028449751202	0.484596452044828	0.328571507671524	0.361898215611342	0.456222566911987	0.600671486204753	0.482977081816507
"CO37"	0.517719037463113	0.316052856630531	0.396027869161161	0.481631730668539	0.437884804446572	0.628106956245668	0.451633901835703	0.506462304588323	0.535339918902602	0.675620471087918	0.600883668418087	0.346679017054436	0.569098097141373	0.461760196258822	0.615562895976614	0.316145430434304	0.558683459715131	0.352009905806397	0.52424378934878	0.463186708946532	0.432208756173984	0.485076751264594	0.270464139720872	0.25179751615949	0.473399688716822	0.574128204851641	0.434368439706648	0.633817599588745	0.413567241247562	0.476305984418881	0.556250304253057	0.390054709087485	0.463572388096835	0.459647683103321	0.255901972318725	0.340115550256563	0	0.474878408893526	0.727130818210589	0.473704473704479	0.613336583516162	0.730014494071336	0.36763722939419	0.446258510938882	0.425368848838242	0.485116973618722	0.399195027851596	0.438597649181289	0.476289654265237	0.45442941869038	0.350257803404116	0.539269316109763	0.550360396082633	0.521825364656803	0.631717302305544	0.221048547993794	0.512757157146338	0.602886956333981	0.507964155821398	0.533895804417443	0.538969769139175	0.379114430807371	0.699773606161385	0.731678741105403	0.493132190975929	0.58758856316868	0.570220745468311	0.510394222219803	0.617321468516594	0.463303950375453	0.493788683552088	0.476762750415543	0.782493255790441	0.810418273193819	0.758924926657491	0.788072342206692	0.757277992902677	0.481967929630951	0.511506396082099	0.634038135824737	0.579402335073155	0.717616818140093	0.641318901733185	0.621178241123706	0.753090090472751	0.76579130370158	0.63630667854925	0.641420137590065	0.727226590850802	0.610005678839776	0.609267034024322	0.565253324923612	0.731233465161199	0.685579389325454	0.700585914145646	0.892895129838736	0.615505190942964	0.493381599319629	0.412663217541271	0.439407306741781	0.483839266215335	0.57278849644307	0.518899108548034	0.749067823326702	0.607628690887657	0.438032560509838	0.451284244697423	0.399884740277737	0.472167569360015	0.366083812855467	0.662671251569244	0.696905797259802	0.444527480739858	0.454204870353943	0.524711530592765	0.358287479221645	0.453120416240007	0.42763386480331	0.408371590006185	0.55160469234175	0.458381821857265	0.637498853254335	0.481289146771923	0.469906669451565	0.517323138666686	0.613932811151466	0.587269116726972	0.578944500449561	0.316447980669286	0.630300892639124	0.876384306295122	0.402910703310216	0.499418300113037	0.591374093986031	0.613354206074843	0.595870158476978	0.591531782962579	0.575180715009981	0.466498984652745	0.420046160743447	0.430814611102491	0.408282784875687	0.476968698517303	0.513077075490396	0.501771503625793	0.412633162870325	0.426525973669479	0.632582716852295	0.457813472587162	0.468383175541424	0.37841600035636	0.399049153099733	0.414041213954477	0.54186474467107	0.514570506225065	0.387529393233654	0.520663626704452	0.372410598071878	0.391076201744013	0.480722554912096	0.501817907195033	0.561894143181122
"CO38"	0.351506078082005	0.434567408119099	0.339700942680682	0.371741017746121	0.394524302103765	0.490537515472335	0.3300808001444	0.36252744962893	0.325905909920941	0.528609129324161	0.57993986847557	0.385599727009046	0.326977243497763	0.38169999509208	0.237572340109809	0.383336396363287	0.522793867844403	0.367476720417899	0.301879084967321	0.384107751966771	0.500342076485073	0.299641116289036	0.479039111014276	0.487845524235193	0.34912903313196	0.397478938367011	0.239855509372149	0.506523733389249	0.280470869741706	0.319559081383912	0.293375895310242	0.322413269072122	0.393970202525487	0.4285435345038	0.485061015329834	0.489414803472274	0.474878408893526	0	0.641999359381647	0.326086956521741	0.442614259888565	0.612890389800781	0.534106813797281	0.420620512125729	0.367943994900772	0.340601194598339	0.417424308334785	0.432796465605849	0.495414910389654	0.32581923093485	0.311531953663934	0.376102913518685	0.390001328903655	0.484827487715475	0.343094557686832	0.412865522438229	0.332162114966373	0.258927769470965	0.375121925076372	0.454775857643939	0.390893032595449	0.298184237637364	0.565812908150286	0.610963227944659	0.390213769608027	0.595189113896928	0.580867363361305	0.438159545224052	0.47347965127143	0.459537172128094	0.487485907553554	0.508404755026271	0.592729773235189	0.641491848774063	0.686400460188871	0.720961160968398	0.605054791917402	0.474470348610319	0.488772898958764	0.548938263156773	0.520256959314777	0.628420268177568	0.512432042865873	0.51423958872118	0.681856461120988	0.681799990644539	0.568761993370939	0.563387679525476	0.616933567572477	0.453061050021908	0.450805028082376	0.441831261706114	0.754885920183841	0.685859689323494	0.717905621037403	0.876735234729934	0.364566912583812	0.428242197919446	0.34301494024438	0.361538997699869	0.393467320575697	0.413323011172326	0.411164104340414	0.758127659574467	0.46890202908371	0.410754210162296	0.443885270352926	0.356909000238505	0.381148560244809	0.418331598934299	0.694582122714069	0.736649668045802	0.28723038214232	0.320510621878283	0.265224192144867	0.483400696714497	0.367632805774095	0.432565567623274	0.451693350750863	0.593227311602128	0.400871401459465	0.413095722261249	0.555430234868871	0.541698036094561	0.292285095445136	0.617177249281537	0.383794662109283	0.331033342753697	0.509061569677963	0.481665578018874	0.891436852649076	0.326460702511733	0.525263367981577	0.444412494541892	0.472281030245648	0.504191909269988	0.516007502935817	0.478096660620933	0.377580539469269	0.305308752267252	0.295892134636454	0.407980337517722	0.333351242733262	0.350582077818583	0.329849263594352	0.283263267962699	0.321193760474412	0.413197409527043	0.328652033563088	0.291770329197722	0.310296376172273	0.423313217873871	0.461112561458473	0.467659825304114	0.450123857976187	0.357666241253358	0.475125320745322	0.36062761009615	0.321464172785252	0.567323001377717	0.400443505807814	0.305438576975437
"CO39"	0.622852318740133	0.70299047273581	0.757215901485743	0.587314275969392	0.690849221944872	0.422723249153867	0.508619287262348	0.685248949069478	0.56960030885936	0.320329572663872	0.714915804231054	0.703025607782996	0.557787572034189	0.736986183260405	0.676709257309298	0.664887792005219	0.726874419532057	0.610786603320849	0.771805591708589	0.694570586569621	0.744667937346266	0.761653916404161	0.761356479612433	0.759165073914498	0.611105161704863	0.470994943617949	0.801721410037337	0.682856550580432	0.660474176842307	0.681029700040686	0.770795830367982	0.764968381757425	0.639623750734864	0.629643128973126	0.708021522335056	0.735409733665041	0.727130818210589	0.641999359381647	0	0.694556864413541	0.793870727693872	0.276484290077127	0.76318853273234	0.716056126820908	0.645485556878303	0.589866703737966	0.729015201586253	0.686670992309577	0.573687251217744	0.759409295719203	0.673256979317962	0.788021859548681	0.568337536780161	0.792035722128688	0.560307937682754	0.724210718055043	0.559307848429686	0.566425019847074	0.67501655322192	0.705748365650385	0.581889964340296	0.659031729448517	0.647148822903734	0.537842265387317	0.62742900640687	0.608175584443096	0.601482510511726	0.709834335760262	0.48260722728808	0.645299662626254	0.581842782479509	0.583423667331176	0.479099280990545	0.56692337788028	0.801615212904857	0.847888271916541	0.557532652539412	0.676050979646189	0.674795116593447	0.512245900859726	0.495658615307285	0.55081035329523	0.707119106136021	0.709356501616753	0.400075040732727	0.445548726592531	0.669714990436975	0.691731610358826	0.378808030907595	0.475339709431593	0.49245288006556	0.400308208550948	0.764202790834005	0.558051092968134	0.578765844913068	0.733088667210755	0.509649200272205	0.763073110285006	0.761743402939556	0.656958443292744	0.618633730600867	0.416592412441166	0.552404529892021	0.842140960593075	0.394436362494637	0.622867075057764	0.658544604175398	0.625014061570936	0.580576735040638	0.699713571951588	0.820743610995264	0.820541134575657	0.684089713547895	0.632069325338603	0.66202667904935	0.703466349775597	0.612825205209708	0.683914726615409	0.658712503134188	0.748268133114366	0.77762747688243	0.435590317662539	0.712417190419569	0.706703658231952	0.644773387198587	0.681019092226587	0.551441412047027	0.580861425589782	0.708053020014108	0.64457066067548	0.905236382403901	0.684835041206533	0.696356793295732	0.553310981162069	0.528763493156809	0.718548920402658	0.713731957896506	0.663884421713113	0.762767380383152	0.696163518647335	0.719938040338098	0.749262222601024	0.714661979534509	0.726857148939115	0.73124389736366	0.677144469228377	0.588613475045528	0.793993666505882	0.656096209974651	0.64357341137484	0.663242076711538	0.765142537007908	0.762999908631133	0.765758322078333	0.568300774050867	0.740155126400294	0.702355540575965	0.766537089472253	0.66645655110311	0.710113597829774	0.567410423027742	0.772348357908848
"CO40"	0.432308908015293	0.417109170353443	0.31117503046538	0.346000666510057	0.36793166711126	0.556199286205849	0.449548289954831	0.308067440664665	0.485257013342458	0.606786052914929	0.548437432740736	0.357393624490946	0.44622093023256	0.290460902575551	0.345565420911932	0.392177265657521	0.480089042790008	0.375827306596539	0.267368031278248	0.426204050488715	0.409982262245875	0.238794469405918	0.452857474030495	0.461013326836943	0.354047837328928	0.448176306419018	0.298193080411436	0.501335216262563	0.304693164233696	0.395791138212264	0.381978069117135	0.290746912154509	0.317567900761059	0.373220124749266	0.431659424674115	0.428475193948265	0.473704473704479	0.326086956521741	0.694556864413541	0	0.450846037772326	0.646214784531443	0.516592296531527	0.271377505916462	0.356381348511385	0.313650466490523	0.378417393029127	0.366880196265506	0.401590716474348	0.323310320758217	0.303825568999815	0.249221522984126	0.433660530155774	0.441037647399185	0.377739565087368	0.419760952673906	0.440373905912495	0.384233368831712	0.316531294792165	0.359629071921482	0.441622653619587	0.274132701318752	0.594179865771814	0.686696788218497	0.4189011274794	0.617755923887682	0.604137001489151	0.451310972807252	0.510943575820837	0.384269347774494	0.52018883522604	0.55347077696844	0.708854949750733	0.720254572873332	0.578985988140908	0.615249898962685	0.59271378008747	0.488191236440639	0.502107969151673	0.579595550404562	0.550657830515095	0.670679935973279	0.533846357265637	0.518500293655456	0.743461781427669	0.741245822258481	0.617821707958301	0.610903013268702	0.685806552819055	0.459166883173121	0.446592682503904	0.470414488222931	0.637324151394724	0.671393637752432	0.693861057531709	0.865921073653939	0.508062713542167	0.46747800523119	0.237905042030488	0.35196762716928	0.42506602589081	0.436184440207323	0.444391062839747	0.710658749744065	0.489653989072211	0.440521001374202	0.474203717795415	0.386197124309364	0.413012993273299	0.365059209981507	0.669505372620737	0.70848224922564	0.256789289643679	0.282100005429177	0.220197824899547	0.442253000320837	0.423055611939809	0.391036258384036	0.408032901645085	0.546343015093017	0.328997178430428	0.530170177024766	0.499605513023513	0.47832198311087	0.372096408144344	0.614663990572689	0.417023961687189	0.386963825615377	0.464105953119527	0.549566704859039	0.862220830949579	0.299782419495214	0.466031992392656	0.466524262627572	0.485289997198096	0.504638767728162	0.487499125342464	0.391637035676074	0.327371732947647	0.310205223573557	0.265029784802059	0.340374061433449	0.344052777112501	0.342123638902832	0.365336017241192	0.254704439088188	0.449048225422016	0.461680214472605	0.329649750211571	0.322738480717995	0.318930313665764	0.400811997680011	0.431284374345582	0.458133373868106	0.493084523687465	0.338458450869117	0.35073497147872	0.391763059497521	0.287288798158365	0.468574687050265	0.433521931184959	0.323600268276325
"CO41"	0.560372266268238	0.612998793415504	0.520147490552066	0.531270516063072	0.624176837770012	0.648794129397172	0.596316762650535	0.444881679837052	0.60128305742683	0.667905248490481	0.424401622180404	0.532397184102852	0.583106599415533	0.472915464904933	0.429807534655929	0.584406337150661	0.591746351283344	0.603166636986194	0.357546304491256	0.627292363728773	0.642872502849283	0.417226614493964	0.644870380134927	0.649312977099243	0.60075914050588	0.453549321743713	0.403625171727071	0.342125914222637	0.542612561231074	0.628402998212812	0.47159265011993	0.408272806547188	0.521900094983166	0.572107473802722	0.579386447233709	0.551889152328546	0.613336583516162	0.442614259888565	0.793870727693872	0.450846037772326	0	0.704539754201154	0.67463005306528	0.575027311174329	0.601179470316488	0.534838267292256	0.577513091136016	0.577148626296913	0.577972224452118	0.473789380388368	0.504397287482482	0.460496892411481	0.581774585424339	0.619467905405408	0.486253111138007	0.584057822043577	0.575544735368986	0.477890851568681	0.454236218450991	0.533288866358958	0.564473782912013	0.483049440693128	0.616709956251954	0.682544849347146	0.554254422015609	0.524970461021918	0.518087640870524	0.600769206183483	0.580862059779426	0.562734147080238	0.595855366432543	0.645006113220044	0.761123415582661	0.770097382013947	0.729655025780048	0.749163844087452	0.704253918082447	0.400793862503871	0.37084270801122	0.546013775589148	0.561867924629105	0.777797704447632	0.572943052819216	0.562747674467111	0.767436069043875	0.768100756294674	0.668200139278709	0.665145289732298	0.743304166178179	0.561776483824701	0.571987551446374	0.578105003796793	0.753688437962375	0.677115020527987	0.669131424870882	0.886553629622633	0.509525982096505	0.400897615409598	0.498658170193204	0.619459366907094	0.56523408134867	0.567068137078511	0.525707843178969	0.775168408703638	0.608260603114899	0.601089387567288	0.613989623434551	0.573775457766482	0.5717453586054	0.542153739085051	0.759355694967834	0.770803659544959	0.468079512836336	0.502131278178602	0.397873179256041	0.635105311649639	0.502539607063353	0.609248131636195	0.610752282705313	0.720704612608914	0.502038028980561	0.625786727109801	0.665069410944957	0.651620451118139	0.474257793828671	0.571955680432596	0.512061123862963	0.452505880224356	0.619350312513295	0.615736029848218	0.89458124411785	0.541609734925818	0.532728995305977	0.518671449448654	0.534556071665563	0.622181008902079	0.604537210856218	0.620732427957691	0.542672422959958	0.532721692710026	0.498146233742338	0.55228280046474	0.52029726063388	0.504575619979046	0.532350960372838	0.423846665779319	0.615339669470225	0.519759895827823	0.376396940981599	0.45897756288369	0.502692949418208	0.497731501126095	0.520138945425933	0.489772235027358	0.642214613814225	0.515790629374473	0.566175239185989	0.457815301611578	0.465681843708387	0.657022715357212	0.584320875113949	0.51352808703651
"CO42"	0.512000706688076	0.678655008084426	0.683476664050951	0.530101276315372	0.632257312914365	0.365994475711823	0.485650001308114	0.616723711231637	0.460960218907854	0.307133324992703	0.681094014230143	0.738540522645702	0.516339732341619	0.650150972996791	0.619893335283456	0.676113575959655	0.73502220966552	0.63591314772879	0.678787268865503	0.650416196093195	0.726966769296103	0.696704480070101	0.765457872902231	0.762370268291631	0.544049029971067	0.384202338274548	0.704637001356709	0.594985375735089	0.600867473430996	0.633376006912067	0.717933733368118	0.741771258362433	0.585333361752922	0.617892261650279	0.733982296151686	0.782250617416515	0.730014494071336	0.612890389800781	0.276484290077127	0.646214784531443	0.704539754201154	0	0.79381256656017	0.673216783963607	0.60043646041251	0.568581039657537	0.711271718107933	0.68707179976668	0.680609651046651	0.777789564691592	0.727606457163314	0.70731862301228	0.497752444020663	0.753420086753421	0.528103902583533	0.75585836302354	0.481124104190355	0.497859575664783	0.626711876581159	0.713668435446561	0.496650829091757	0.651104871587433	0.551725399023016	0.483901078101422	0.535498561082827	0.600821502674111	0.603485009489677	0.626447967847487	0.400646118553285	0.582610429753716	0.586200329067452	0.60626782729732	0.454224230907504	0.544747081712062	0.736186206679338	0.779353012111364	0.547225965565865	0.663361537569943	0.65953772442479	0.487357811602682	0.47486929501079	0.569090189213972	0.58342171652165	0.585706044748445	0.379535145939575	0.4375301050474	0.616227933054047	0.631892151941099	0.426087505657241	0.424139183916339	0.439891617773422	0.36556100374964	0.763005720011691	0.544778471040526	0.56720854280577	0.780743812362317	0.434508979213394	0.692479981493067	0.696197987604659	0.642650322307938	0.530155688118318	0.342029894428766	0.583905800298314	0.865498639573471	0.332101934756747	0.581289429468147	0.617617046025328	0.596160933168836	0.526399624955386	0.697825970261422	0.855511866976172	0.841041391190741	0.643237458477482	0.603211069740422	0.644512958656468	0.745519751179568	0.624970656650806	0.652436041936927	0.628974005733953	0.792448704204468	0.71621251396177	0.377107216859818	0.755877589473796	0.747871015606371	0.603646319587954	0.644949161771328	0.512268071530519	0.530727431340195	0.781062355658198	0.511200904446864	0.912170429065781	0.614719966136672	0.650231747246676	0.502831381892803	0.462627724215307	0.628736498367246	0.612332540771545	0.730706748892009	0.713303089492365	0.628240967969103	0.643311761530941	0.767208413001911	0.653837804639148	0.664061380748479	0.682624632261019	0.636274731456995	0.600904100742658	0.709440314502891	0.675195156922099	0.634452203949842	0.656312544602857	0.77136258660508	0.777818265608505	0.794189872147613	0.522649949596775	0.734020473302877	0.676820909454596	0.766990807445489	0.638119985845498	0.779269903322944	0.461605316707348	0.718300005221115
"CO43"	0.611609464727113	0.449723186431747	0.461951098492161	0.561260658202293	0.408824494259161	0.697032036858461	0.549529893989884	0.558766293771678	0.597601498794848	0.753529006713719	0.668462490340922	0.447007707871146	0.629833865849245	0.526578681555321	0.653557739478271	0.393191681288404	0.565082159307521	0.422013855643785	0.588018791050739	0.463359091694012	0.405281852266004	0.556881658900792	0.376400476758049	0.36090844381173	0.529823013728846	0.670065342632716	0.477152565925898	0.702479074478862	0.453717539789063	0.413691269327622	0.566465273066033	0.434806382661435	0.527999119524548	0.55066896277653	0.450991873870992	0.48053417334014	0.36763722939419	0.534106813797281	0.76318853273234	0.516592296531527	0.67463005306528	0.79381256656017	0	0.47789113770474	0.400684875035044	0.565650170394802	0.459185762745633	0.415723077596972	0.526514221487463	0.455881789154881	0.453589187458957	0.554681989907223	0.610133564051266	0.487012008780617	0.678506116363757	0.367264863433501	0.594966143113976	0.622257811408369	0.57527740669048	0.574854892318408	0.625233532541603	0.417545162223694	0.734661195615253	0.808801733593728	0.511704084186704	0.683765295832999	0.667319836907581	0.621688840619064	0.678177650803311	0.51785143575271	0.56511812098867	0.572584815183733	0.822446838943454	0.83833698679459	0.743218786913321	0.755273667918571	0.788380071839312	0.601897074980152	0.638005065602823	0.662052573467429	0.615881920427009	0.763483291041247	0.761384277110353	0.744325427186941	0.843644110355181	0.831453547984735	0.720215946486568	0.708432278399036	0.778952400612783	0.623195968754592	0.616804984898375	0.609280019053706	0.738926232333679	0.805204380353465	0.810641026334726	0.881613639888544	0.710046870073164	0.525505413692983	0.479959887073395	0.458999759977311	0.501975683064569	0.687932857235328	0.561823701615531	0.740688834176564	0.698505180175332	0.53508111587515	0.535064495526532	0.452586753746783	0.536901637811049	0.410111674226213	0.638768291158847	0.668281859266152	0.507989212784932	0.513503197910593	0.589989246260636	0.367892172925272	0.545280232737534	0.485528251751327	0.494449601502814	0.608960764980972	0.335581420646145	0.683958868342166	0.53170049291234	0.522075278642603	0.584243749796987	0.74986760621224	0.710537718272024	0.684228227967587	0.483735696948689	0.706804529149921	0.879572666713642	0.492797089335763	0.590124703609383	0.666325386378045	0.689381436046737	0.688555934839913	0.676839749618919	0.637239844788759	0.40255165087693	0.514016528925624	0.505406136337297	0.401368901368905	0.551635351807009	0.570817284775835	0.571408951320947	0.487714994382605	0.487137446508506	0.616136655480144	0.484443372119807	0.554810686227801	0.474767629404238	0.464187832184908	0.483630285217723	0.540648256685663	0.616399306308263	0.474334925443341	0.559370024954419	0.439100047764671	0.452133373319888	0.486446390976627	0.61176123090143	0.571810373627325
"CO44"	0.470310844889424	0.443457856411054	0.285531823132939	0.392542701179787	0.325715288363474	0.603350274533402	0.465883181239678	0.380255124291323	0.509079065661053	0.629978096913069	0.586718906645426	0.434262991552029	0.483412399360245	0.296967537961438	0.458423212287334	0.417114865871221	0.38098048878227	0.396175602218485	0.355323128225662	0.405669260658277	0.301346819855974	0.355202247375239	0.402910057322685	0.399781369563524	0.387637964212251	0.492986867539294	0.36443907325146	0.571651590000216	0.346520841166823	0.365909797483407	0.454368722324227	0.357957535437914	0.366325595770281	0.364638804317743	0.506268871713903	0.504633183158133	0.446258510938882	0.420620512125729	0.716056126820908	0.271377505916462	0.575027311174329	0.673216783963607	0.47789113770474	0	0.312257104269453	0.310135773089433	0.317682578267651	0.366910109274616	0.437579684054436	0.377512179849834	0.394711934953592	0.305581295887092	0.481030780243381	0.383288909991476	0.463711607445374	0.397159471287647	0.44604223344993	0.476631383792875	0.345870541207095	0.373627272876059	0.474722240483863	0.374410748602498	0.619033714548357	0.742414242712039	0.368937442703106	0.661624913222446	0.647991329242463	0.493900579444954	0.559121511209884	0.337193952662144	0.542643345074477	0.568770230953569	0.728697407564811	0.756541500297341	0.594442150107594	0.632551828937373	0.63951691497553	0.567177204695208	0.562814782513902	0.598540345058941	0.568339350772073	0.704833892237523	0.633319130805286	0.616990441278334	0.753643086220148	0.744042823828705	0.640100083043045	0.627477511609532	0.684122210599724	0.47137164258029	0.456407009807402	0.485014792497898	0.637081528373433	0.725205780334252	0.733980150526082	0.847984768442787	0.599907817800813	0.42618748265108	0.292715188351298	0.377351058591829	0.374417451120403	0.488689349272464	0.480454945795777	0.753167751073102	0.53237355682518	0.466880388638456	0.500232666356448	0.394654879593724	0.424368658305794	0.339417194972752	0.641481982006531	0.688338887283003	0.27993285166472	0.295475051264526	0.361445783132532	0.397027089198282	0.489694196699934	0.417339309114536	0.433094809208246	0.523812154390929	0.352264173584824	0.577938450928841	0.47286099480457	0.455088210277939	0.39074206788716	0.615939044481057	0.550747938687497	0.520814292553425	0.494822059223042	0.591052409175129	0.858148472280354	0.295219832899604	0.537623991280705	0.492103676258877	0.513830023931885	0.544973946202431	0.534791187822544	0.438159563293586	0.379015338457026	0.311337540199146	0.294298034396675	0.311721027446237	0.394477003963796	0.399746144082467	0.410092395167024	0.350979463649082	0.514894736553633	0.499372348714399	0.448383194016721	0.420074679943104	0.399111713925194	0.466470064544852	0.49578945615428	0.569017272772013	0.515168972901292	0.370593553966857	0.297489019640342	0.458376693811706	0.392756563441592	0.476687452138719	0.450524830487025	0.378266508159518
"CO45"	0.434735070587102	0.417591286158986	0.326474154083545	0.353224116843729	0.225927039213008	0.511875117144618	0.390097491983635	0.379051407023437	0.418141426716322	0.571097476379712	0.603681657610164	0.498178190335739	0.43979334868087	0.392578374210157	0.443860065096029	0.378806039080287	0.436911650401591	0.365884514262458	0.426878334645326	0.320103351367681	0.316424763438917	0.431312305932344	0.425091433004549	0.41190334576624	0.309432610432915	0.474818058865204	0.366880632891476	0.64869833995044	0.274110847980534	0.209128865306833	0.461990192753836	0.403460536195402	0.348452927748289	0.451534060501737	0.547278791359284	0.566452871817335	0.425368848838242	0.367943994900772	0.645485556878303	0.356381348511385	0.601179470316488	0.60043646041251	0.400684875035044	0.312257104269453	0	0.321761908954831	0.399792016992657	0.400397348818629	0.546091167904711	0.421210528620858	0.440774085352401	0.371421700969519	0.411734817977894	0.425123293123015	0.504444039412038	0.438894464602797	0.389487616823689	0.449140204889634	0.405941025780783	0.516062728380026	0.421098327445083	0.364445996682094	0.484024663677132	0.607199015884904	0.317654481472014	0.632189168573612	0.623731476833771	0.475597774460579	0.445808381608023	0.329127906347127	0.479574119574122	0.508155692662602	0.644568711243853	0.651153559122885	0.619398902664264	0.659430599206975	0.598441424615188	0.606191250265039	0.60922737570697	0.53424091512081	0.506598432055751	0.634646904875784	0.62304298660551	0.612731898259537	0.697483698466546	0.693017260052515	0.646057179099907	0.626074243511382	0.631317437131084	0.427639943924627	0.418299515857044	0.432224482728771	0.689962797258521	0.69785677513751	0.725531132361214	0.86697031904884	0.55761053058957	0.43348342646341	0.348758151418906	0.235883985582718	0.31182970955439	0.476306268904574	0.461803993822313	0.775778883600173	0.49605722805639	0.398613905656161	0.437178745648405	0.319931188107895	0.346630591392528	0.404847551005705	0.657577996002435	0.702425606401603	0.372487478401611	0.399376485207876	0.393084577924724	0.379898789734859	0.460882208771419	0.423014657864268	0.435492549441623	0.558467586525864	0.34601897409411	0.481421413572923	0.512489826240381	0.494104005775669	0.370590240761085	0.633207115038704	0.542626971365462	0.511476707678795	0.550774163151031	0.511326389001389	0.86273893632699	0.314056988084708	0.595351873899283	0.430780727119141	0.449765786427515	0.526927583023342	0.512019581462452	0.534002386893785	0.342507164798493	0.346859424480244	0.346026106433924	0.337956592530057	0.404869892132328	0.421262473027593	0.438309976716604	0.365432607799311	0.413377911804557	0.614317996731694	0.486814915506934	0.414030093759176	0.386541679132183	0.5392771779216	0.569656530783876	0.598321434410598	0.440927435737698	0.439450588814762	0.397585982841978	0.521134026276222	0.381751785032978	0.48811750017719	0.41696371054327	0.464281674665118
