"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"	"X47"	"X48"	"X49"	"X50"	"X51"	"X52"	"X53"	"X54"	"X55"	"X56"	"X57"	"X58"	"X59"	"X60"	"X61"	"X62"	"X63"	"X64"	"X65"	"X66"	"X67"	"X68"	"X69"	"X70"	"X71"	"X72"	"X73"	"X74"	"X75"	"X76"	"X77"	"X78"	"X79"	"X80"	"X81"
"CO41"	-0.0481055504775681	-0.0288286421080322	-0.30026347808788	-0.0443469201709966	-0.0788820292142973	0.101337273418807	0.0102910055258774	0.10917557724761	-0.0466183991507926	-0.150025982788512	-0.106024065167778	0.0671326290910703	0.119391704973659	-0.0413461492575074	-0.0619302078953089	0.0465296715078526	0.0836614501822952	-0.0756709222969021	-0.0178696930621958	0.0460183985222569	0.0794980168533221	0.0586387834851415	0.00084532267919339	-0.0143559598087427	-0.0291038401511225	0.0247077522917451	0.00841799426316287	-0.0139865730581577	0.0254788941916653	0.0169130773815284	0.0196412393125278	0.0118360058545175	0.00571084510972112	0.0592878391972319	-0.00414028429525405	0.0165478496925244	-0.0136302594824309	-0.0396073677038702	0.0225194970906132	-0.0329068772690285	0.00746085099887544	-0.00592713774384681	0.0215205787080059	-0.0211286767686504	-0.0237320939128793	0.0303418629036128	-0.0259151851546331	0.0123316128473718	0.0229689585119213	-0.0217064191359121	0.000245776719585182	-0.0160597085432387	-0.00629804659372063	0.00670606216289343	0.0145437031402579	0.0118400164424075	0.00716503449211761	-0.000640924203298362	-0.00406601667264891	-0.00455801950454453	-0.00684168595151491	-0.0131317858414449	-0.00259113888767212	-0.0116259473469857	0.00257419326434602	-0.00911369067653	0.000239139217274892	0.00842600775513727	-0.00390916622530483	-0.00429401705074934	0.00108437177547147	0.00960337050694177	-0.0013153525690768	0.00168096898754274	0.000712059169967374	0.00118486219779448	-0.00242893568802647	0.000608646874386617	-0.000247646157215058	7.28351476886909e-05	-0.000180282474533012
"CO42"	0.403102480735644	0.0173925861075573	0.00680268650646328	-0.071408471837727	-0.0792034943612168	-0.0451747833306517	-0.0666755688638229	0.100651650379677	0.0979319661033431	0.0303288654027028	0.095358684651129	-0.0531550999872958	0.0445634772809858	0.117758231616999	0.0097546916486124	0.066339610963814	-0.0306714316804245	0.0472282157503495	-0.0882120658350859	-0.0708956873415027	0.0154608212698741	0.0650416990159288	0.0473281341715558	-0.00578586840611269	0.0745375385488234	-0.0256994976183141	-0.0213054601678544	-0.038398524440653	-0.000646856029005238	0.0615542235135127	-0.0541883688614054	0.00686883211214141	0.0512276882975527	0.0189531524208397	0.0318282929055828	0.025920368643874	0.00405845795963669	0.0344510931579853	-0.00344632901247249	-0.012834232546468	0.0646175280590457	0.0450161140633418	-0.0278657147197318	-0.0228538132841817	-0.0110915748453103	-0.000469070624027672	-0.0199339921945254	0.0254707365891981	0.0133395596297979	-0.00718004895843041	0.00545031159088203	0.00278694758470824	-0.0108046885271289	0.00179014068498972	-0.00692494118983446	0.015818636544237	-0.00603936009187873	-0.00197392042163143	-0.00988689197715137	-0.00444994830135312	0.0149928813942427	-0.00744004652371963	-4.36121889277355e-05	0.000552490100221356	-0.00573466251618479	-0.00218458875226497	-0.00134081161784146	0.00316692143265608	-0.00382629908520285	-0.00312478116071197	-0.00607592706087969	-0.00282376790522571	0.000863599540478562	0.0012207481482181	-0.00449641187618964	0.00283077468165001	-0.001467464706387	0.00133637119781556	0.00156130095311584	-0.000545838824583249	0.00034275564206801
"CO43"	-0.253119876168228	0.0989338148016507	0.1294895216584	0.0218192807165177	0.0387109269712519	-0.167619123918461	-0.0315349161613983	0.0991912317866308	0.0662741620159309	-0.0629972647355242	-0.074117419079566	-0.0122823406570429	-0.0513266018178779	-0.0456945506237542	0.0670676310664447	0.0629651667127956	0.00509180233826018	-0.0108900695030771	0.0186487235179206	-0.0239733104642866	0.0684285283967669	-0.0479180407192661	0.0184324321131478	0.0367661433166466	0.0721755429099089	-0.0462850459934726	-0.0482012836346331	-0.0255471266328328	0.0959430792081932	0.0493774782861632	0.106210242134222	-0.0046106109895857	0.0204190929818486	-0.0230488462295616	0.0619615453734857	0.0180816450346726	0.0765516116761199	-0.0309649650801051	-0.0160608546219849	0.0562022136694862	-0.0284431538058831	-0.0133726288426075	0.0128600164257223	0.0190920723918882	-0.0233588168764487	-0.0357102966762635	0.00969992272417313	-0.0287235088840707	0.00382131725394939	-0.00321256957917371	0.0176437061316371	0.002027977482451	0.00193793742846147	0.00414459183930082	0.00206490944472399	0.00127334230983979	0.0107857680158748	-0.00887857315426681	-0.0131828892283043	0.00918569436960102	0.00775809824604844	0.000728224735242858	-0.0138965240362209	-0.0128307068228898	-0.00387930779299749	-0.000430251807643069	-0.00571332064980479	0.0132928233348944	0.00698306361451598	-0.00797072669284746	0.00219131262210573	-0.0025850044808315	0.0015279392117006	-0.00149149904236312	0.000984719014956843	-0.00361817250173171	-0.00240262445994768	0.000574515351002704	-0.000719093218734656	-0.00202796572571563	1.65718371662713e-05
"CO44"	-0.1623547584114	-0.0586189157712024	0.0726095695361762	-0.0965804517808822	0.0719980668936553	0.00461010272024946	0.0782361695267236	0.099490026076137	-0.0266600416983503	-0.00889626556815366	0.0620116324095061	0.0058896888924006	-0.00675022299452828	0.0282394180545967	-0.0518664075852766	-0.0384713291382083	-0.00711873246357975	0.0909012909999289	0.00242429140044352	0.00976355987653781	-0.00239414583557447	-0.0228606052155556	-0.00177197977887551	-0.0253682121726517	-0.0262975723563893	-0.0503233580338956	-0.00300792914062544	-0.00675768970353504	-0.0408323435331713	-0.0246103588037242	-0.0240377143173821	-0.00827203776692115	-0.0203647008338771	0.043466888993588	0.00284885533532871	-0.0363533078454297	0.0338840740032737	0.0538551490470651	0.0358996716273865	0.0346637576270583	0.00184590151039355	0.0580424095042154	0.0357537652866318	-0.00158948838501078	0.00633433756538627	0.0101209975389642	0.0454212381050878	-0.0257676656145349	0.000934808565397498	-0.00162366146905185	-0.0282232673300385	0.0189546226180029	0.0354946817463996	-0.0011271717004102	0.00589678270446349	-0.00535420412514026	-0.00663491359061868	0.0196341670883188	-0.0107174267529034	0.0392412500846129	0.0198260373755634	-0.0048019164319928	0.00274488341242469	-0.00158623814814495	0.00538243995104712	0.00581859256175853	-0.0118019119848304	0.00766150343189918	-0.00511502431988337	-0.00471645324525129	0.000324246135589724	-0.00242993356751856	0.000840149054816385	-0.00915684805028383	0.00208951681544994	-0.00225480662345425	-0.00551393454508299	0.000518566253457771	-0.000679675029298802	-0.00343368680865905	-0.00010984087499683
"CO45"	-0.0585905902418674	-0.0880372191705224	0.171791796306208	-0.0628410390859679	0.0667813280575352	-0.052922627957006	-0.0390879246048527	0.0866733271775911	-0.0500622957508823	-0.0561143917865597	-0.0563632634303022	-0.0446490243535514	-0.0607812744212992	0.0368304801803819	0.0109807697511408	-0.0219071123708479	-0.0535695052422117	0.0443797975243137	0.00211433964819625	0.0245757817292612	0.0287968460650808	-0.0111939243402407	0.0483889853554558	0.0334104270246111	0.0383086607116793	-3.61457909272382e-05	-0.012327093914201	0.0133962912466292	0.000574362549538368	0.0530637949808186	-0.00359508400004165	0.00117685888512762	0.0220552213660012	-0.013183164826159	-0.0324174826849486	-0.0200576100993292	-0.0330095237420533	-0.0175876268474433	0.0353850096638378	0.00839865398910435	-0.0445891467432485	0.0129421951722071	-0.0290976196218615	-0.0179902550800049	-0.0282136136942143	-0.00793679757300794	-0.0320174923179539	-0.013006837820006	0.0227073126611854	0.00157801175238828	-0.0244592052119799	-0.032539192200757	-0.00540189686165894	0.0218638319133563	-4.77486020705232e-05	-0.0141462298272136	0.00939964426008659	0.0426329189987591	-0.00380152621503964	0.0101313435144593	-0.0163073957270474	0.00540337347546262	-0.00284573250415621	-0.00367970615707503	0.012761759842845	0.00314786443893332	0.00164551050004848	-0.00308420446560948	5.2049221839097e-05	-0.00709856100056119	-0.0039409199829988	0.00690084024773662	-0.00215041325388341	0.00361702946860972	0.000384253245936602	-0.00253962332392372	0.00275380295051397	0.00154691817781819	-0.000236990865135378	-0.00104785767504223	-0.00136509010251806
"CO46"	0.00853457103400593	-0.111424010342633	0.0482093214151439	0.0366615572042994	-0.0412269470162669	-0.000102548077264544	0.0861849895936846	-0.0190664537749495	-0.0668345736639332	0.0785701447690609	-0.0373505498831828	-0.0026001616728778	-0.0483315088139413	0.0594724084416363	-0.0199314027163996	-0.0554333567157971	0.00827196353890259	0.0665843117985217	0.0185542170988243	0.0188114130609587	0.0127620646302361	0.0268480547318201	-0.006252649399913	-0.0592329082215544	-0.00989292327724917	0.0174737673202694	-0.0267275277360804	0.0382381286404261	-0.00983146005374654	0.0150694552748166	-0.00834925836363484	0.0117064848586076	0.0188088157587057	0.0205972175165213	-0.0230617178967981	-0.0161059814105425	0.00877792063507931	-0.0143546915362308	0.0210985819257385	-0.0124784389424965	-0.00780228512964871	0.0313252377040446	0.0373522040650569	-0.00435944050710107	0.00183267670120774	0.00995032598599659	0.00143691466305054	-0.0325405699021677	-0.0105174685581785	0.0201947624175895	-0.0167317614700623	0.00497409589866528	-0.0109697221951051	0.0335128821442106	0.000596656610077433	-0.00505352194594254	0.0130198965528379	0.0151725420084489	0.0176509963962816	-0.00231659332770477	0.0172215659824629	-0.021258188096536	0.00669721543257762	0.00375488208532186	-0.0137458387640611	-0.0066997470716291	-0.00862118292408106	0.005269947591234	0.00250068429738434	0.0100035178074843	-0.00162301788363197	0.00294423185466226	0.00133020707712908	0.00168114358446928	-0.00233926056699506	0.00250592002427031	-0.000873471867553845	0.00937400980927884	-0.00364500225372585	-0.000161243069266596	0.00147315675654912
"CO47"	-0.145690339183913	-0.0184950760875854	0.022024356317713	-0.031888943786984	0.0912786818702156	-0.119017106023072	0.0997035762247306	-0.0500854396278839	0.0103719792368002	-0.0205032553160471	0.0927883808957826	0.0194699926903787	-0.0670570020514534	0.00682745203846462	-0.0705953535238035	0.00457759667613478	0.0828637773807114	0.023672421730692	0.0379808973945572	0.0346225566359481	0.0789704977683962	0.0246109875651908	-0.00460472220054128	-0.0268577223773967	-0.0314062447323724	-0.0812489412811204	-0.0119613493307296	-0.00141643939465439	-0.00381986622270528	-0.0193150384299543	0.0181719992701676	-0.017080133355716	-0.0118341703396252	0.0253151867600165	0.00944441038843182	-0.0149561980104984	-0.0748242465551462	-0.0295371243207622	-0.0360702249252655	0.0416803479467381	-0.00323566977476697	0.00163445065964833	-0.00813615105237072	0.000196089389242941	0.0404140704141968	-0.0025694985328458	-0.0044475218774564	-0.000560215045223511	-0.0261070503049122	-0.00940954551696541	0.0199111197197474	0.000579125576410636	-0.0368510254653916	0.0324154469366012	-0.0317142321449028	0.0111600967055091	0.00382588926295212	0.0210914285756949	-0.00561519871862165	0.00871119821709877	-0.00306927205959042	0.00339218660730415	-0.0194956491679856	0.0113195944420393	-0.0104091947681927	-0.0086608441687934	0.0205544295433888	0.000419302575078253	-0.00110855050586871	0.00454525160676222	0.00902326467904279	0.00599217421349858	0.00152854705286781	-0.00523238754441557	-0.000579835974745505	0.0051468926505867	0.00265156798899218	-0.0016022873981286	0.00129555086509289	-0.000593527027631996	0.000970754291595024
"CO48"	-0.259916349292552	-0.00165325128925061	-0.0330704987271986	-0.0967873980459932	-0.000293585760940652	-0.118151468001194	-0.0461780557288134	0.115156971199141	0.062349246316336	0.0137036885047361	0.0211862700410838	-0.034108243341106	-0.00289636231590762	0.102129933094266	0.0074105908659978	0.0955086028670776	-0.037556081020782	0.0622659786632166	0.0495859009522469	-0.0968119173108332	-0.0451923355479719	0.00793880696463341	0.0656275990920612	-0.0188774637187865	0.00319933816926538	0.0521462734389904	0.0237025916804329	-0.0154112218101352	-0.00690315651203465	0.0134280844396033	0.0265350500062162	0.0302395210739522	-0.00452075364091036	0.0164623290364403	0.00471508498793573	-0.0187586366022926	-0.0184879662572855	0.00984114458050543	0.00999367945063164	0.0066519666419761	0.0171006537280793	-0.0394782045055622	0.00465904257902999	0.00197832401582797	-0.00153004084921974	0.0423143772205131	-0.0244702216774372	0.033950672929348	-0.00245878254573254	0.0269250412492011	-0.0138263797171994	0.0108310148322885	0.0221777896528387	0.0012963738171319	0.00449643961126994	-0.0109737706244627	0.00273379993334527	0.00706325174612165	-0.00521783884065869	0.014199710864499	-0.00353745663624443	-0.00571745361483986	-0.000244899641435926	0.0307968922680625	-0.00956028456445348	0.00669960505060785	0.0161567222090644	-0.00239041906470296	0.00975838044166498	0.00673968383107698	0.00705332801129106	0.00328863681796728	-0.0032144841606147	-0.00072362133669075	0.0080244936699393	0.00175253943839258	0.00124738683997005	-0.000276426622963494	-0.000309775636270419	0.00292846742911572	-0.00141196310282827
"CO49"	-0.101345406557698	0.0756973197080114	-0.0387906926639811	0.0469458492536671	-0.0532347969112467	0.00854326311567273	0.167179371741312	0.0296811990749028	0.107558761646521	0.156810794691844	-0.0230110265403138	-0.0661745052589623	0.0357188104061198	0.0119726952990238	-0.0197374844931359	0.00162642785635865	-0.025372357164483	0.0182752465599541	0.0551396175407678	-0.0349490911629603	-0.0609966217028219	-0.0736025767080041	0.00958002311631957	0.0271771692139692	-0.01362408046597	-0.00792693541697582	0.0528159923926974	-0.000983475387850388	0.0758018644523157	-0.0438413902343634	0.0587054900793238	-0.00287427133221236	-0.0563831395812753	0.0625451787150103	-0.00741593180635657	-0.0413169886430452	0.00943612545177989	-0.0605154441660652	-0.0135698395807471	-0.0353210885709139	0.047677783124447	0.0229917381347579	-0.0272015457676692	-0.030285421105808	0.0124367320560829	0.00210207264995461	0.0546510661934443	0.0101309658722085	-0.000549902709363644	0.0238962697850857	0.0243891887348339	0.00560779634497697	-0.0056333749788139	-0.00873687729012505	0.0125325983662577	0.0152234381318862	-0.00362643193307035	0.0133922644255147	0.0101016563890508	0.00822196121454433	-0.0101264787221587	0.0143492864598543	-0.0191383213821203	-0.0147424199369683	-0.00206897314086186	-0.00645506374359122	0.016521227706577	-0.0065902725044576	0.00055468769557759	0.0006929035990492	0.00330350231257711	-0.00517598018656063	-0.00387400828551738	0.00294569518096664	0.000148736143834806	-0.00169421484693614	-0.00124376797500059	-0.00195139087713176	-8.10208130549329e-05	-0.000686222038293615	0.000769896983594859
"CO50"	-0.316128144825183	-0.00711768019730286	-0.0182136915437294	-0.0851333990099213	-0.104054946880864	0.003797004575292	-0.0480876440481152	0.0207545110171519	-0.00131091003813701	0.0285403456358813	-0.0613572637019997	0.0150534145199033	0.027064872895494	0.0327974428344026	-0.00631663784467554	0.0816403347009553	-0.0427970606403948	0.0176298709356308	0.0122809036732736	0.0345928214728784	0.00975412637170318	-0.0343844885513765	0.00666260194780118	0.0127730464464038	-0.0265975895811864	0.0430297997078995	0.0391310513507719	0.00701989798666534	-0.0279527417011559	-0.0183772728304229	-0.007264991417834	0.00888990651626427	-0.0193207722095871	-0.0104669299871249	-0.00563880798557398	0.0066594319437685	-0.0456004064287258	0.0224446527619297	-0.00196841037445255	-0.038395353412718	0.024907843218177	-0.0126999503822072	-0.0168678565308056	-0.00962679241397895	0.0292586023334678	-0.00202642095349315	0.0201866579651058	-0.0125316098281266	-0.0210435732959101	-0.0170711300313889	0.0128202527040608	0.0044861796496996	-0.0157367604279694	-0.00413574016572308	0.0154473763382951	0.0219592661709174	0.0162298947915904	0.0046039622542084	0.00100841445600543	-0.00542511984551569	-0.00864885250359387	-0.0111786349067733	-0.00406842695959954	-0.00323001435484666	0.014176135735876	-0.000866494997071692	9.2030569555168e-05	0.0170572102457901	-0.0179814259462062	-0.0205855168749369	0.00590134530628728	-0.0046566049732852	0.00152412300916482	0.00494263774293246	0.00089149771850165	0.00116632570990714	0.00678841574538165	-0.000400422449813867	0.00193375939656056	0.00127482305559715	-0.000233230349931741
"CO51"	-0.208336094695316	-0.00628345009127224	-0.0348196055083598	0.0697810610639473	-0.086271522380016	-0.0593371516870113	-0.00235558547067708	-0.0375653009214492	-0.000106977029335916	0.0526192084462022	0.0219532241399785	-0.0544347842385231	0.0167709467135393	-0.0448723027445879	0.00966237177695021	0.053359639679915	0.025263882544914	-0.033835045058695	0.0386858598049699	0.012528128755226	-0.0116319908314313	-0.0158820463500939	-0.0156798175121867	0.0372156056891713	-0.0374077714889083	0.0148086985111334	0.0362893112440716	0.0110675771065616	0.0305420597840602	-0.0282615623562687	-0.0732101950100396	0.0492862385638071	-0.0472320670180648	-0.0103892328833013	-0.0146784856606762	0.00954466559695326	-0.0016149220689783	0.00851618776609913	0.00951751004057244	-0.00541913938260103	-0.0239852642708401	-0.00384384266261292	0.00033470134861067	-0.0358775159900205	0.00591472132039783	0.00205353797429438	-0.000273892812939133	-0.0281282110040979	-0.0196320504577217	0.0176829339544348	-0.0436397080613252	-0.0265206896768818	-0.0100227190767296	-0.00609532153475369	-0.020778936112182	0.00759238763396658	-0.00564155837686522	0.00534831042298401	-0.0133728905630797	0.0123555780678951	0.0158985165920398	0.0109633783205888	0.0237597521767078	-0.0158188925067789	-0.00802523343159453	0.00351719886089917	-0.0113554925337481	-0.00870912387908585	0.0191849271520034	-0.00644266606237578	-0.00488100150080031	0.000146399299700585	-0.0032020600820922	0.00540418263856907	-0.00491938303559104	-0.00214372356009828	-0.00322541235200972	0.000763672693577824	0.00309221711096197	0.00091662670468484	-0.000373130301868131
"CO52"	-0.216579453636202	-0.0833553726473169	-0.0530169847566603	-0.1763547724987	-0.0426706454276034	0.0718558527021113	-0.0221633479434725	0.0420642600496482	-0.0105591912301792	-0.0249570076880774	-0.00441053276233783	-0.0185501588287983	0.00849039115690124	0.0579536037843788	-0.0807590941855396	-0.0581219082831173	-0.0469832430451542	0.06276583340019	-0.0593164498470856	0.0263908791251112	-0.0268597945707334	0.0251618556334183	-0.00985231449883198	0.00501346109966067	-0.0278279821589992	-0.031564065690458	0.0235538249916995	0.0440752012910943	-0.00850045611211708	0.0473989391163802	0.0171313625384809	0.0292106708051698	-0.00905427622147348	-0.0369877050718624	-0.0699765267869506	-0.0283074856745596	0.0153559087815699	-0.00654484555117463	0.0275018840679899	0.0205913735359251	0.000807987347146157	-0.00640126337209442	0.00274808331376529	0.0146010337862834	-0.0292373928843792	-0.0296224045352783	-0.0160628695832074	0.029798397860317	0.00622917656231564	0.0236047144456658	0.0567019520677398	-0.0163378916927927	0.00105734217484212	-2.30198346740144e-05	0.00206085956443857	0.0101288345734645	-0.0217537089273173	0.000950927083147256	-0.00149440837020012	-0.00214148982828764	0.0132441898707841	-0.0132868915429159	0.0175517615553375	0.000361869769315329	-0.0039109312646958	-0.00319799919085456	-0.00268434476502227	-0.00472833212602394	-0.00284394841176331	0.00412113664845475	-0.00532705983592101	-0.00243620177614361	-0.000938384352631025	0.000222519889436231	-0.00258074386442191	-0.00243551888886081	-0.00531945981804656	-0.00483077061316388	0.00217071802196648	-0.000730739894185995	-0.00011324295431792
"CO53"	0.167490751185282	-0.113523577757156	0.0597207901539998	0.0774197539679788	0.0447725975083536	0.00165037280400212	0.0174780326425836	-0.026957976757543	-0.0443074096238872	0.00562404419760176	-0.0287638170337315	0.0200269208358743	0.0175850255180479	0.048124405704781	0.0111831065436043	-0.0226221137362924	0.0273561746084693	0.0280666946927844	-0.0123783719955951	0.00501946282819462	-0.0270197707124921	-0.0569439237106229	-0.0543786167443519	0.0260337288189536	-0.0544791006831201	0.0468474950941277	-0.0288872352958241	-0.00814834674854155	0.0362669064395349	0.0235265966357537	0.0594998980789305	-0.0268385088454811	0.0131874220213344	-0.0129418736760403	-0.00238532099055709	0.0375120946470425	0.0319051382084734	0.0854241009689359	-0.0203009572787891	0.00974649382007426	0.0230413602886921	-0.0277595776675382	0.00191573102967746	0.00846137019142548	-0.00786852898384811	0.0260140995436159	-0.0309864788632313	0.00936543446012167	-0.0108459400665976	0.00161237747553557	-0.00604126061830637	-0.0163118364468415	0.0133680345797132	-0.0318907623685858	-0.0192813345339551	0.00221161134790448	0.0325056459971736	-0.00969946670457412	0.0284544163805416	-0.0274938889943399	0.00155552530298528	0.0146510480931523	0.0133151266478206	0.0248475454858453	-0.0158396918197341	-0.00450686582825528	-0.0068915089760445	-0.000993332511953131	-0.00372396228322003	-0.00738657311849155	0.0114747347684644	0.000457719124744565	-0.00217218017832757	-0.000597279014745166	0.000156047553786315	0.00347452954507874	-0.00710941402931054	-0.00319460935837047	-0.00194218801392111	-0.000910216773855504	-0.00110520897134958
"CO54"	-0.164100205286459	-0.0281882753135204	0.0435241952494968	-0.252844056550523	0.0547419233342065	-0.17263617549278	0.0264279372650318	0.0366948017223602	0.0111105571923238	-0.0486031149509337	-0.0629284860899124	0.00272338485730804	-0.0703912234272444	-0.0446064515819906	-0.0792524645507552	-0.054990345589552	-0.0647729715348411	0.0195582784753577	0.0645227982400066	-0.025600778022988	-0.0286183437932316	-0.019010971677054	-0.0840072406535708	-0.0458735003204735	-0.0113490306176467	-0.0837823393886154	0.0695029968392331	-0.0648834800227078	0.0378274672126963	-0.038842035850489	-0.0166589284392926	-0.0432332172984434	0.0216561703598955	-0.0248936704118194	-0.00201021794012745	0.0091987966709674	0.0224415806953841	-0.0444213860185303	0.0045587043701281	0.0126050712742551	0.0498110656078053	0.00686171066035168	-0.00898310602783207	-0.0544724589158301	0.00524021523759616	0.0523392938577483	-0.0236205874639857	0.00912764868336539	0.0049353721789111	-0.00105118692204437	0.00922862002754049	-0.0269394392791726	-0.00943736169908321	-0.0124327488020224	0.0189830115029607	-0.011442925641516	0.0176093984804823	-0.0215693866085458	-0.00451737960660021	-0.00391018198682847	-0.00631361691660657	-0.0222487004644372	0.00601676378052634	-0.00438210451803058	0.000626360629050823	-0.0204465390192887	-0.0079237023331738	-0.000540455484329512	0.0127050258352117	0.00141348915810693	0.00821654192749968	-0.00359333205449376	-0.00758905960960629	0.0042740317469395	-0.00529358169450869	0.000732625434354437	0.000651606608959614	-0.00128268007270287	-0.00211743214693001	0.00233543404984551	0.000727644294007945
"CO55"	0.109916080050706	-0.102416208410954	-0.0515021344484254	-0.0877802185012422	-0.235131769822623	0.0878237287839982	0.0742036427893487	0.0284206953650958	-0.0589173317447578	0.0138943136104603	0.0108706361765652	0.0416245082758698	-0.0162732902069596	-0.0244151487455603	0.0417162243528344	-0.00933258108006273	-0.00561972370415587	0.0383428803626355	-0.0268484774130641	0.0279056549254327	0.00728164121599915	-0.0826874435189666	0.015862048969361	0.0220989850269796	-0.0358689102517634	0.0193342433647744	-0.0251212748501428	-0.0161943808773297	0.0207648014362213	0.00404589257962979	0.0414386493586498	-0.0644747568406685	-0.0411360507735502	0.0125477162258196	-0.0213414408397528	-0.0564341914128619	-0.00811362604178429	0.0720096656769579	-0.00449186676555819	0.030680035135884	0.00438552681889423	0.0386610129560018	0.0122621452863341	0.0116233452145469	0.0110027883646765	-0.0135361748328105	0.0345602785480424	0.0284880983772067	0.00879062457627375	-0.0110296084056573	0.0154298496944867	-0.0183754877891961	-0.0258074666281053	0.0105296007343902	-0.0155655942290024	0.00290385707456407	0.0301329696126725	-0.0249579495485161	-0.00935126696994792	0.01535013165662	0.00521411317746041	-0.0112119194879047	0.00816485105376612	-0.00217540264339715	0.00507992198073196	0.00386698810583775	0.0127917266747426	-0.00270535237174771	-0.00646185526678911	-0.00722144530424985	0.000441420811778459	0.00360230370460424	-0.00106917559773667	-0.00544637878986434	-0.00744605982152562	-0.00108870040678426	0.00447603466763335	6.49982858787116e-05	0.00123487475744847	-0.000134808595133619	0.000606326239269694
"CO56"	-0.258795024295596	0.0539047101601527	0.047872659779257	0.105880871852956	-0.00768144444464259	-0.0870916161567304	-0.0426025813834498	-0.0254705033844308	0.0478245540708794	0.0350009977714935	-0.0387073748498172	-0.0213999923844406	0.005408807370615	-0.0488845267424955	0.0374188664223492	0.0524192816795947	0.0199797963947672	-8.23372129188735e-05	0.00215108824155208	-0.0468411628442427	0.018580513614002	0.0136352143205653	-0.0230927183480441	-0.0574885113674873	-0.0206634089450669	0.00813798180082737	0.0348597417471673	-0.0168809734990689	-0.052462819174335	-0.0135892527301775	-0.00318586126021477	0.00275407322058592	0.00873874608438441	-0.0226580202945001	-0.0131866817457168	-0.0257238330154963	-0.00491989794938464	0.0129436187043199	-0.00573032140523635	-0.00878788411800338	0.0345254325886342	0.0201798593260761	0.0144253112821552	0.00447643569444903	0.00461362911498127	0.0349161103161219	0.00711967589293096	-0.0325041305436617	-0.0186843682943463	0.0206684173065639	0.00565148002296961	0.0202064319569186	-0.0247565039098954	0.0264263168267777	0.00528370884873758	-0.0203820372205116	-0.0129138900139936	-0.0122627396776982	-0.00507614362559436	-0.0086403911728933	-0.0286235311248424	4.95355344090122e-05	-0.000873960514520433	0.000323470429710667	-0.00741530142565407	-0.00265092382088596	-0.0209545125928308	0.00703014852934159	-0.014642071372261	0.00315203220010265	0.00942709689234108	0.0075433413720489	0.00304014456784781	0.00185405371595023	-0.00430314113910598	-0.00355460427342401	-0.000198743903893273	0.00240427249425612	0.000829021767965605	-0.00347370716791029	0.000767336048798774
"CO57"	0.137373427286881	-0.183037776998336	0.0863903948531126	-0.00616058498186153	0.00998424094399816	-0.0399309665118637	0.00260457099216061	-0.0418791301526946	-0.0139083769736234	0.0320163722090458	-0.00854616091087536	0.0254356420224225	0.0222053303754448	0.00249561382759252	0.0516848087780676	0.0478152523332142	0.0264249065930444	-0.0523558960266774	-0.0345199571171066	-0.022455718134201	0.00551036154746283	0.029755853185981	-0.00388867097614566	-0.0420950892042116	-0.0452263917935838	-0.0335388961928476	0.0453122828363311	0.025382103309851	0.0110059529851668	-0.0221090179330927	0.0156941931972467	-0.0109148521167956	0.00355102504846645	-0.000946507069014467	0.0373239896573581	-0.0175272297054128	-0.00463959114630702	0.0186438347019157	-0.0140823906235697	0.0330860052246796	0.0117626710109893	-0.016104313741894	-0.0311845341505339	0.0171046581861082	-0.0158366208881245	-0.0124520507928181	0.0511772586860521	-0.0174851717671488	0.0198531132955817	0.0163046551604388	-0.0232287571923106	-0.00316713614935082	-0.00481567925362425	-0.00338774868267906	-0.00587977601749866	-0.00715101381063873	-0.0206262301688259	0.0176426468503924	0.0150644344613021	-0.0034639192809334	-0.0177866176383907	-0.013933964074471	-0.0213020659229183	0.00140044628294458	0.00995221586273001	-0.0139347497089142	0.00977788141385428	0.00704022778553264	0.010587016416641	-0.0124680424197414	-0.00443591431276545	0.0106157424055819	0.00395722330511442	0.00194351682026882	0.0014430092934677	0.0024802892581504	-0.0013701083008808	-0.0115181890249484	0.000710341343244035	-0.00145220321692254	0.000703479512851396
