"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"	"X47"	"X48"	"X49"	"X50"	"X51"	"X52"	"X53"	"X54"	"X55"	"X56"	"X57"	"X58"	"X59"	"X60"	"X61"	"X62"	"X63"	"X64"	"X65"	"X66"	"X67"	"X68"	"X69"	"X70"	"X71"	"X72"
"CO34"	-0.0237345660769505	0.00485104980849371	0.00037455317846736	-0.00305805657883735	-0.000421422052416508	0.00027123058370314	-0.00277657238867866	0.00218122482522812	0.00155498107502565	-0.000169597381307204	-0.000519119011401475	-0.00094580016042341	-0.00175084688562909	-0.000913698497208769	0.000628100107867916	-0.000156984435497734	0.000339227462279536	0.000990165344177457	0.000145755925922184	-0.00019232935451352	-0.000361926699215729	-0.00037946886503633	-0.000288667174615452	-0.000681964186641697	5.47643619816447e-05	-0.000339685848774392	-0.000439403193992935	0.000485464373215408	0.000199247029777324	2.06057559534042e-05	0.000162495504374877	5.50454369122928e-05	-0.000683710637028554	-0.000611129254054104	0.000336639114403329	0.000311599371415671	-0.000172274765997935	-0.000343418378268758	0.00046182133263956	-0.000806281295512685	0.00010383247303384	-7.08801515278041e-05	0.000419525417220888	0.000355362424865916	0.00020730795873474	-0.000154560652808328	-0.00016852028274894	-0.00017583762637918	-0.000157205843901763	2.95161021689985e-05	7.89898308865239e-05	-0.000209207089127205	-3.2459890769877e-06	0.000106344915373184	0.000175554324805671	-7.62238650977747e-05	-1.91688867000167e-06	0.000344701597879048	-1.57077260864999e-05	0.000244235378245913	0.000135666189986493	-8.22225277443797e-05	-8.48164158048894e-05	0.000128817956362028	-0.000110527571423804	-4.22904486250317e-05	-1.84815740903416e-05	2.7373889490611e-05	4.0969910985385e-05	7.45819639689385e-06	1.21098933216155e-06	-1.28562388128979e-10
"CO35"	-0.0103249528857143	0.00446754416059656	-0.00675107072889658	-0.000484294781064164	-0.000680597887722754	-0.00137798772598549	-0.000658090046248366	-0.0022230538596044	-8.82678260669025e-05	0.000805019264356893	0.0006709282750114	-0.0020700210309639	0.00110368366963463	0.0013565386533905	-0.000904118928207909	0.000140614859308053	0.00172936945419865	0.00116109959452648	0.00148105745065071	-0.000163889795823002	0.00109662756408535	0.000186034613168694	-0.000442121463148055	-0.00113101270872369	0.000613875100988486	0.000476766192885384	-0.000164049085216703	-0.00112228995888313	0.00063837871000772	0.00063270961291407	0.000366171005791591	-0.000266384983583983	1.22535255107527e-05	0.000214348028242141	-3.66900710085267e-05	-7.60204908995023e-05	-0.00025786819928605	0.000298291829465992	-4.80456206588053e-05	0.000250065526978931	-0.000263964039627215	0.000166811794971411	-0.000313257911285903	-9.36429371393394e-05	4.70374117089008e-05	-0.000164578510137444	-9.92392114684257e-05	0.000147416902748885	-0.00022205461829816	-0.000147776310228573	-0.000218443947320434	6.85115823002407e-05	-8.24075689117207e-05	0.000193860561355475	-2.35946684887889e-05	-1.77310288929261e-05	1.55369351778205e-05	9.92634628801435e-05	-8.54819741403317e-07	0.000207464030917397	2.68678583665151e-05	-3.83606501142265e-05	3.8606449482515e-05	1.14111207006301e-05	0.000121103319946525	-1.94604713328198e-06	-2.39217797394966e-05	-2.99014255974406e-05	1.79107550086696e-05	3.75225580046724e-06	-1.08198497515606e-05	-1.28562388129626e-10
"CO36"	-0.0369015658194851	0.0042520884252472	0.00315854848696788	0.00035337529111256	-0.00289837559544628	-0.00200602061332164	-0.000540863196214434	-0.00163879440876534	-0.00314546598479798	0.00150599191544183	-0.00159454627674067	-0.000280127027794282	-0.00270096370677435	-0.000245701440325636	-0.00110604324553293	-0.000316350563389177	0.000131377675919863	-0.00184226622896492	0.000102680271878333	0.000907793046526177	0.000879239681032855	0.00055591287534131	-0.000574169946050234	0.000411494812975725	-0.000283015577817085	7.71657431853859e-05	7.90937496482219e-05	0.00024470474895357	-0.00026993038948845	0.000580059885764564	0.000541196015923044	-0.000173179634238804	0.00056436831740735	-0.000101238558214159	0.000286135126282433	9.21426603459753e-05	-0.000528022892164247	-0.000316646113324615	0.000231039564094545	-0.000239644045736885	-0.000168477217682072	-7.20925800838259e-05	-8.4732289391744e-05	-0.00011104432632492	-0.000241976353846018	0.000196714910369013	0.000182289236033067	0.000187250642453364	-7.93144603785026e-05	1.83702983945235e-05	0.000173063196989915	1.52960518682257e-06	1.05255067168029e-05	-0.000221556054929576	-1.34023526670038e-05	7.00607786516991e-05	0.00022471483733319	3.93220184350924e-05	0.000180531178868447	1.6732414391282e-05	-1.11373785442717e-05	-3.28975760405814e-05	0.000107053136553061	-7.08245478070831e-05	2.41345358944558e-05	-2.39110451348123e-07	3.74127442583176e-05	1.78689323471781e-05	7.59462836045963e-06	-3.20250649898823e-05	-1.05751404554049e-05	-1.28562388129807e-10
"CO37"	-0.0354421017928236	0.00729169185704299	0.0012484751821278	0.000663318884739932	-0.00528697136323857	-0.0010124489155958	-8.24711817097936e-05	-0.00275869830300256	-0.00419936802816385	0.00138993830418334	-0.00123007908434402	-0.000774695222375872	0.000513372938040043	-0.000152585486965595	0.000260647051456173	-0.00199112608595525	0.000203959643468173	0.000286498806171374	7.15505579501231e-05	-9.11476739976559e-05	1.65144362206098e-05	-0.00119336565121222	0.000221965148932634	-7.80117752749804e-05	-8.80627465175673e-05	-1.96805466386253e-05	-0.000268957667350879	0.000117300100989753	-0.0001871253621156	-0.000189552810127257	-0.000655920791217009	0.000737439724799363	-0.000358823386421145	0.000205468691705866	-0.000347927054883481	-0.000384635061827414	0.000403321629975211	0.000103656541969819	-0.000305736692655603	0.000374256381796023	0.000123362472063929	-6.7752096608551e-06	9.99435985721374e-05	0.000237620689726614	9.57134036813198e-06	-0.000149105486913762	-1.13273108159015e-06	-0.000320072910430656	2.12477801704959e-05	5.02835155200782e-05	-0.000163769962542336	0.000176561610078999	3.37006477605188e-05	6.74717597079292e-05	-9.79794182293153e-05	-0.000132338053332318	-0.000142250877102171	-3.70255473584127e-05	-8.08307256131815e-05	-7.82174618600193e-05	7.98751839205041e-05	7.42141096688474e-06	-0.000122741890132686	9.75289634783226e-05	4.44088592517846e-05	5.57006587081716e-05	-3.86226145232948e-05	3.83024356460072e-06	-2.57356140879341e-05	-3.06663265897305e-05	-6.30058051373145e-06	-1.2856238813087e-10
"CO38"	0.0227887020812617	0.00240155949701238	0.000263710122958529	-1.59498586099784e-05	0.000124134935592819	0.000808166394573747	0.000256299807875349	-0.00133493559338834	-0.000129127740731289	-0.00130805809052306	0.000401326589972722	-0.00062192532865039	0.000555615372925523	-0.000283843975920512	8.06574811900496e-06	-0.000194431474835802	1.55722892480976e-05	-0.000288143766303274	0.000569120938752053	1.13358540736293e-05	-3.33067488260639e-05	-0.000231154583635269	-0.000469024041858277	0.000618963113695351	0.000592714331309289	-0.000227591443221315	-0.000682626355080608	0.000201153176399194	0.000208869872793039	0.000113420370390195	0.00047043015852049	-6.33986934805431e-05	-0.000453860685903199	2.55027690073932e-05	0.00022242341694205	-0.000169244844246233	1.0453811261155e-05	0.000397830105502156	1.77467012358661e-05	-0.000289653028223223	0.000415632738014174	-0.000106458083117896	-0.00037255128333364	-0.000289043402807758	-0.000145290037242934	-0.000550540937758149	0.000563751323164916	-0.000120447706814501	-0.000312920695222756	0.000242840496972473	-0.000368852110270308	-0.000150378409253134	-0.000316387001642298	0.000348020981946571	-7.71006385761726e-05	-0.000155099877043788	-0.000214743700047159	-4.97981740078947e-05	-0.00017012427644668	-0.000350106118468382	0.00013520022524668	-0.000145069822337685	0.000181900611973711	-0.000314319920943131	0.000160151520988102	-0.000206671432881647	0.000138565450864078	0.000207738758158538	0.000163489602705889	3.44259582359724e-05	4.07976749565364e-05	-1.28562388125436e-10
"CO39"	0.0102188962828269	-0.00308003819368634	0.00423829809544606	0.00256896097009087	-0.00638990179928453	-0.000370750727420582	0.00189216393224671	-0.00353431775120558	-0.000705397441116795	0.000961245637608818	0.00169341003579557	0.000800155624389464	-0.00290806015536563	0.000245725992561461	-0.000269801179284117	0.000652250531555938	0.000553382820187374	1.66713211152143e-05	7.16118607224899e-05	0.000825254894984607	-0.000884097887736469	-0.000306301200711307	-0.000243676860278913	-0.000110855465131647	-0.000824398050453036	0.000335769471377491	-0.000274306283130014	-0.000367471929818527	0.000172570353862314	-2.77210744775395e-05	-2.36877694513392e-05	-0.000810515964493819	-0.000109097928653417	0.00045863727944146	-0.000340199342933832	5.24267621167223e-05	0.000225604133658458	-6.27636580202177e-06	-7.20411193989653e-05	-9.08077054133082e-05	-0.000225602080122761	-0.000347591192997055	-0.000125784770656605	0.000170180713561074	-0.000354107206843901	5.48710458400848e-05	2.14195309190653e-05	0.000174638221083768	1.58739232715838e-05	6.9763611988733e-05	8.89329738837338e-05	-0.000136120864564254	2.79907473581122e-05	0.000158953161699469	6.96183963970555e-05	-1.65040001033618e-05	-9.92571399464558e-05	9.02363376610148e-06	9.31274154753215e-05	1.54709343341825e-06	-2.08281529757895e-06	7.24226996940386e-05	-7.30428218578564e-05	4.13007499522555e-05	1.61548654931698e-05	-8.77948720932378e-06	2.0549206697743e-05	2.78678138515774e-05	1.88946676612816e-05	1.53767429641997e-05	1.03532005390542e-05	-1.28562388130073e-10
"CO40"	-0.00499119028674601	0.000659185047165619	-0.00191307435381722	0.000217358643960111	0.00229158154570208	0.00112497720502283	0.000363830383716335	0.000169223319177721	-0.00122949570262457	0.000298281763135121	-0.00110506101728528	0.000215925012508206	-0.000817097371473698	-0.00105442864549073	-0.00015087804923797	0.00035112666719382	-0.000539108159731501	3.19802566548157e-05	-4.37314489742332e-05	-0.00066042447696039	-0.000466445463553288	-0.000224185261143369	0.000476535423903636	-0.000374001742113335	-0.000230898941785797	0.000165953192542309	-0.000882402457453145	4.57051839112515e-05	0.000218360876931462	-0.000603065037146434	-0.000478608753947854	-0.000105131347556948	-0.000106525237033523	0.000143395790334527	-0.00065327439860808	0.00058281595979843	-0.000249693286554585	0.000260840391316197	-0.000505811754276615	-0.000359362135006035	-0.000199230108694468	0.000205369984103552	-0.000103448455612788	-0.000178402846883536	7.23749558228427e-05	0.000199092626066205	-9.59379933648246e-06	-0.000535831225120312	0.000336686802092761	-3.92753836970753e-05	-7.36796197885023e-06	1.24913718331392e-05	-9.0812989607395e-05	0.000130211322497724	-0.000230082706717617	0.000143868057724084	0.000168597907288535	-2.39866657871926e-05	0.00027375929179267	0.000412176114492454	0.00032210999435439	3.2899519020126e-05	-0.00020532143323172	-0.000108376810810999	-4.35541525281409e-05	7.46053083453378e-05	-9.35950674146125e-05	1.91162862916151e-05	0.000129580586942989	1.50000716541849e-05	-4.39811447596941e-05	-1.28562388135382e-10
"CO41"	0.0231011939508435	0.00206483648987269	0.000146262193928528	0.00024482494538718	-6.50444536028701e-05	0.00163112559627552	0.00122189366539377	-0.00121277459798109	-0.000120632693813228	-0.00165969312869346	0.000468102612808205	-0.00110442999843791	0.000806881648906347	-0.000308797663279582	0.000100041896748561	-0.000339424475052652	0.00037153537150821	-0.000821860809439241	0.000841882230862728	-0.000150393193069886	-0.000305780359179713	-0.000445297253155725	-2.45999986594771e-06	0.000522726509559481	2.38751628227033e-05	-9.29279247484974e-05	-0.000537952653329848	3.64636912873621e-07	0.000365691343871542	6.93603890635723e-05	-6.66232367480384e-05	9.43482750682208e-06	-0.000297481151801632	7.13452595532918e-05	0.000668814699594278	-0.000284124359423403	0.000541202282721852	0.000749412480725404	-3.13174897637303e-06	-0.000325463464835767	-0.000306859217550141	-0.000508361662813102	-0.000290583436891198	-9.90737162359248e-05	0.000154350772482168	-0.000545841349541919	0.000463376269877715	-0.000250597444661058	2.22962757725186e-05	-0.000296761311564449	-0.000103389976194133	-0.00024855553391303	-0.000338276163492382	-0.000913618247960063	7.28703481569863e-05	0.000271820175023553	1.78309248284398e-05	-0.000215441903498755	0.000459067998538465	0.000175086752690176	8.16201866867995e-05	7.00968470133923e-05	5.8174188079634e-05	-5.52000861672673e-05	-8.63105672808521e-05	9.00498493660786e-05	-3.47283311388845e-07	-0.000216063421732829	-0.000244614560690574	3.31936365133291e-05	-5.18798615461317e-05	-1.28562388133735e-10
"CO42"	0.0420350331047917	0.00377764277372557	-0.00132738937340286	-0.00196723633549935	0.00085930047900782	-0.00156899933981914	-0.00049822239785689	0.000494913167138988	-0.00146430630094488	0.000552442972534706	0.000434480876522528	0.00333373558308431	0.00044807456461055	0.00040709255578695	-0.000121163445543355	-7.24123482756174e-05	-0.000463314351030418	-0.000859491185547074	0.00116733097779139	0.000238076800173368	0.000500883490780411	-0.000670895083785776	-0.000457911559070102	0.000565865101346456	0.000471800535620468	0.000161570426131543	-0.000440160235417898	0.000285710619740129	0.000348714738763983	0.000209331446999403	0.000848422191876727	9.81069111773492e-05	-0.000290356122127525	0.00093717733573033	0.000579787559707084	0.000174329122871407	0.000176797966864985	-0.000281603124253344	-0.000455906946210841	-0.000797839410832746	-0.000451008833429791	-0.000409840306026246	4.13847998341112e-05	-0.000168355518465728	0.000308498193221746	-0.000143103327077545	-1.98084908436018e-05	-0.000326975823257514	-0.000175024706238401	0.000305436727188006	-6.85126870815799e-05	6.45605118973238e-07	6.37377128970607e-05	9.96050607756017e-05	-0.000106673523721975	-0.000209067883900388	-0.000253947414061654	2.49462108958577e-06	4.67319087750033e-05	-0.000160271940013194	3.30842914637318e-05	3.7984835052333e-05	-0.000155412971753747	-1.01611250145542e-05	-0.000173279459147585	9.46173486751676e-06	-3.20801640098479e-05	-3.02067880101765e-05	-4.95911783319766e-05	-4.78176045880791e-05	1.55505383045308e-05	-1.28562388130329e-10
"CO43"	0.00355512272648175	-0.00067255671298056	0.00056962808445212	0.00380308550959099	-0.00302724757593265	-0.000969624968297977	2.63988214837165e-05	-0.000597132511717078	-0.0017035571605526	0.00144038257308048	0.00131632797281305	-2.78099261492698e-05	0.000470297009501019	-0.00157952341307279	0.000288370825090419	-0.00146401968456425	0.000668474116766302	0.000608691826151793	-0.000222811964206722	-0.000317074421106646	-0.000210859090653574	0.000296452417387687	0.000484330940698496	0.000334491515912742	-0.00027482689054601	-0.00175697849909665	0.000472380538099111	4.59563651199943e-05	-0.000233709518934667	3.8416559715918e-05	0.000315706169962501	0.000724899632062229	6.89288382951266e-05	-0.000207822492832903	2.61503235374742e-05	0.000230777338917309	0.000254971754646099	6.04273779688844e-05	-0.000207127435618913	0.000155202811993362	-0.000301344198721635	-2.54241200648672e-05	0.000212275763260641	-0.000390930209541083	0.000284265593615297	-0.00010846324023249	-0.000441900544097042	-0.000534232317358596	5.74922398948256e-05	5.66522620993659e-05	-0.000358594082797295	0.000206575113681447	0.000138523774149403	0.000111049056259491	0.000355864822238063	-0.000109158582382617	0.000242093151398595	-0.000167567786168864	-0.000240631816146313	-7.06420740293869e-05	6.15115469376307e-05	3.36503946089249e-05	0.000229934691544296	-0.000124825544361621	-7.48707266376946e-06	-2.45373953009721e-05	-9.03042674201578e-05	-0.000121301447058625	-4.87957777579788e-06	2.22785823607692e-05	-4.16827192994208e-05	-1.28562388132607e-10
"CO44"	-0.0226082423344157	-0.00238113715118594	-0.000822487041726676	-0.00388112301271444	0.000357369369987085	0.00156296457794844	-0.0013789610168767	0.00124910406242689	0.00229201852783419	0.000333726165306868	9.82177331094404e-05	0.000160009133657302	0.000433758622053795	-0.000666680658267932	-0.000714710609075012	-0.000131984358674998	0.00140379845765404	-0.000868610612192849	0.00054194670611879	0.000667692979011221	-0.000712943296219002	-0.00100640619055257	0.000431801193681049	0.000153258049385699	-0.000394568303369843	0.000844564408361884	-0.000731749415531835	-0.000756364589723011	-0.000574741723260851	0.000913927108864175	-8.91713063288227e-05	0.00047832583377231	0.000490323631361238	0.000227442180498099	-0.000183350612291906	-0.000510385882703297	-0.000346289909852023	4.86872751411002e-05	0.000157720825837803	-0.000138666703474426	-3.20007911363654e-05	0.000266299064553879	0.000646129407104481	0.000268937079858376	0.000106553295045341	-0.000356864267203681	-0.000388698739289208	-0.000166629550790313	-0.000112832994351593	0.000265434995371229	-0.000203237288457866	-0.000167386936267109	-0.000146413606259019	-0.000351567679580573	-7.20070195982084e-05	-1.92686293151927e-05	0.000567073977018398	-0.000112400720233259	-0.000174753237160463	-7.80691478265809e-05	1.62866916331373e-06	-0.000122971179277614	1.73235270700885e-05	-1.17188943002913e-05	0.000168884418346626	6.49962262519267e-07	-7.44551037085601e-05	-8.71494233396484e-06	1.51423808729655e-05	-4.66647279561328e-05	-3.4151113275836e-06	-1.28562388131729e-10
"CO45"	-0.0112499632394169	-0.0064263951280841	-0.00208134691935358	-0.000830442981370559	0.00189708325651023	0.000941665852991871	0.000766639775445448	-0.000288844228653524	-0.0005213305019773	-0.000494633502193801	7.0718184865579e-05	-9.97386310643037e-05	-0.000340339253458345	0.000582972085247982	0.000433599280691729	0.000337245785364217	0.000339682704506597	-0.000232624108473344	4.76273146779008e-05	-0.00146806270093206	-0.000732317590100266	0.000263861463931091	4.3594552267835e-05	0.000381513856464943	-0.000397723697347807	0.000188202559219266	-0.000707647983784521	-1.45360987513075e-05	-0.000144266812490766	-0.000141237052734987	0.000150489504888823	-0.000165997003142238	0.000347374146184483	0.00116591046069143	-0.00108667807588169	0.000331810270835064	0.000104978743825051	0.000191283454501392	-0.000441434566984082	2.44473665868625e-06	-4.05767687513875e-05	0.000561753609965141	9.82757527517177e-05	-0.000484753966214472	0.00019949384664851	1.10213965350713e-05	4.6669976108752e-05	-0.000283365537821681	3.70909636245286e-05	0.000320330689805227	0.000196554388036781	-5.4835773169291e-05	-0.000611807736181744	-8.04767392240158e-06	-2.68438534115471e-05	9.26510536528509e-05	8.76817434665979e-05	-8.53531961181128e-05	-2.52646257962638e-06	0.000151833187410052	0.000440696025850808	-2.24495136356896e-05	2.91972625143649e-05	7.19673595694414e-05	0.000206236824554496	-9.08366128756186e-05	8.96410897154986e-06	-0.000121710686327116	4.88908581254009e-05	-2.51334270891907e-05	3.60707204824447e-05	-1.28562388127941e-10
"CO46"	-0.00167796425048274	-0.00479488593635501	0.00158117101601555	0.00199497774839737	0.000717192256702835	-0.000412255400920934	-0.00222676390610511	0.000981635348902965	0.000708168749341453	0.000335904405047318	-0.000683918365181406	-0.000127592439610115	-0.000599272737689533	-0.000734502833232488	-0.000490448461355651	-8.35561511677658e-05	0.000230317105829234	-0.000918011466725793	-3.67269899083627e-07	0.000517959459605714	-0.000569625579613815	-0.000215099921188096	0.000614654918875622	0.000438550517339476	0.000313262195950849	0.000322694783635682	0.000580864599313945	-0.000254324097906662	0.00030630338903635	0.000432765415475476	0.000988182713206723	0.000137644508723284	-0.000336214984192019	-9.65812356589654e-05	0.000485735973733827	0.00045413735415294	0.000274288767899553	-4.05982288354187e-05	0.000638002020499185	0.000340705725282409	0.000168239262172432	0.000276599078953178	-0.000507973829451926	5.95232322222311e-06	-0.00020563762252528	-2.18381024214984e-05	-9.32540396586739e-05	0.000211299386663937	0.000134329675078266	0.000491665398455101	-0.000291027277013972	-0.00021062328407954	-0.000269755913998999	0.000109656644100235	0.000178996516826988	-6.99339083356445e-05	0.00057635472776608	0.000151051941532027	-3.17682370567025e-05	0.000112812789771027	0.000142715513630969	8.62814001146426e-05	-4.00657265626266e-05	-0.000218460330291005	-2.83922131975162e-05	0.000167651383635921	4.89801018372647e-05	-0.000144525838326177	6.29643112404059e-05	-1.91994226379194e-05	2.49561828362275e-06	-1.28562388136464e-10
"CO47"	-0.031794116476878	0.00604182060843752	0.00315619657911474	-0.00190102828076441	0.000914101254671316	0.00143067126349279	-0.00397364653125197	0.0029679098563769	-0.000648996599773751	0.000380848958732662	-0.00264804278664288	-0.00165018024797154	-0.00238307679373364	0.0013618484728853	0.000731025606898359	-0.000480866688966861	0.000335622988607115	2.25922024912061e-05	0.000574792436875943	5.18533225593038e-06	0.000346351724277981	-0.000170534251296135	-0.00028916835329629	0.000136503773447164	0.000445864436846325	-0.000779460244991278	-4.14607526928686e-05	0.000507415994324286	-0.000187963310306404	1.92109152791968e-05	8.50847926647417e-06	0.00080221088393361	-0.000409992560927721	0.000360170732884813	3.83201587681746e-05	-0.000392574955473508	0.00033870549141573	0.000548113690852346	-0.000213190143326632	0.000235270542876408	-4.33598467895816e-05	-0.000247439417386689	-0.000347514757646316	0.000281060755552528	-0.000135535190278715	-0.000151921615023534	0.000190002743924343	-6.9117854804404e-05	0.000213092726279374	0.000114732024116088	2.69383585840261e-06	0.000381492356339771	4.61083501598927e-05	7.96219419420529e-05	-0.000197153581678293	-2.03947173686925e-05	-8.80305336992225e-07	-0.000107728687290386	9.44020741599601e-05	-0.000145285468470585	-8.95394745365909e-05	6.38570246476888e-05	-1.6885141585264e-05	4.95469446403992e-05	3.82506674648843e-05	2.89563407320993e-05	7.56917010970563e-05	-3.1577166513912e-05	-1.59136253839782e-05	-5.81758128802263e-06	-1.15232582475777e-05	-1.28562388130074e-10
"CO48"	-0.0222845764348657	-0.0041206887520449	-0.00141010496055753	-0.00377418621991195	-0.000644621874481899	9.88297905904611e-05	-0.000467671886831229	-0.00109335079222848	0.00107631933122854	0.00155263688914367	0.00214016209045674	0.000229635674111663	-0.000808702376357965	-0.00109411756918256	-0.00163038965219631	0.000883132988707603	0.00120701652055936	0.000518589383569403	0.000135939903585314	0.000569082652876422	0.000175885956726933	0.000567440641151183	-0.00128097077165634	-5.6188155923531e-06	0.00084475710729452	9.92733998244352e-05	-0.000910981716584623	-0.00115940226785613	0.000533330808110594	0.000151381096199063	-0.000644754899174858	0.000841075499935024	-0.000788438844390485	-0.000448713733354574	-0.00105890714118003	0.000301240984699153	-0.000344767722098068	-0.000804456060600342	-0.000242019647050957	-0.00040173130273703	1.66510794128993e-05	-0.000307666602867335	4.01963623805093e-05	6.19546660417889e-05	-0.000159045675143541	-0.000345807955317628	-5.25108077832055e-05	-7.23142333412875e-05	3.84057178547847e-05	-5.52510035880809e-05	-3.77644277702083e-05	9.87829240692795e-05	-1.70013998083047e-05	-0.000128214022840581	0.000217892778236149	-0.000159493786735566	-0.000151646163560312	-2.21748572286855e-05	0.000116388608244115	-2.4664629948742e-05	-1.77836694843564e-05	7.58144054215312e-05	2.42026893109744e-05	-9.26397971268065e-05	-0.000110115068177244	0.000118585147112677	5.148788700913e-05	6.39819740931303e-06	-6.16812032887205e-05	-6.51579369978693e-05	-2.07519570633476e-05	-1.28562388130211e-10
"CO49"	-0.014051155770816	-0.000275471519562898	-0.00176775021473305	-0.000259624935133532	-0.000115573071072373	-0.00249671297463423	0.00051904735296546	-0.00275543507258885	0.00116179813837595	0.00069790880299751	-0.00103806115356421	0.000492730518259727	-0.000319124287881437	0.000495992203737629	-0.000115359269578159	-0.000677635330845952	-0.000260836899669446	-0.00093004586824874	-0.000553856977387525	0.00109245572565339	-0.000594670372944625	0.000196118340683991	0.000146924650318517	-0.000659651458176042	0.000616553585330581	-0.00115431847604775	-0.000510895065438299	0.000152529860393012	-0.000489580838068533	0.000396950149097659	-0.000400185460354238	-0.00099784166751275	0.000141348811481928	-0.000502369117314603	-0.000256980631951362	-0.000114675988094092	0.000244313732974596	-9.71777869004088e-05	3.07457968724839e-05	-0.000154294541854147	-0.000559301843457956	-0.000325541532042999	-6.57391699596518e-05	-0.000361217814607398	0.000236448174560935	-0.000498586764682494	-0.000403429898010908	6.97737167346252e-05	0.000307883940051883	-0.000344917062520211	0.00013519201057444	0.000137599072434665	-8.02763383157249e-05	-3.8109444640277e-05	0.00037900435082607	3.60885548969262e-05	-3.82790306492396e-05	0.000127644856927925	-0.000139866546360215	-4.84918495915195e-06	4.32690493891354e-05	-0.00019636183915821	-4.06025559933191e-05	5.4083553640451e-05	-5.80812066029288e-06	-7.28565143199606e-05	-5.24780907967181e-05	-6.35087245658585e-05	9.50022071950256e-05	-4.78340534963665e-05	-2.64421324125416e-05	-1.28562388131293e-10
"CO50"	-0.00708659063797774	-0.0017102742724728	-0.000528729333728071	0.000610433483418249	0.00217845621297069	-9.11345840565899e-05	0.00113875641722008	0.000788345277360235	-0.000154473143688133	0.000669039147542308	-0.000371145980781781	5.54223222040069e-05	-0.000245405909578239	0.000347871834533875	-0.000954734123316469	0.00145185382404015	0.000585225243456326	-0.000506630528350853	0.000658575615014384	-0.000507177422352073	-0.000417841805682925	0.000403269349402104	-0.00055911688830107	0.000118658467106906	-0.000314564245079665	0.00039694423516225	0.000167350154314406	0.00111279458633314	-0.000263023850604265	0.000397188228474496	0.000298334194837396	0.000290191652283917	2.75566626307804e-05	-0.000584361997765501	-0.000452769479729457	0.000114288850884337	1.01945417955029e-05	0.000252787749204065	-0.000265019993760742	-0.000670128134082419	-8.03452013838872e-05	0.000274665436320494	-0.000215519441834812	0.000217056458521418	-0.000295712318775533	0.000148311063392663	0.000564633124870779	6.02760181900652e-05	-0.000104170813402696	-0.000154315611007274	0.000153335220772725	0.000221215039856923	-0.000258304824338889	-0.000139562261792922	0.000293846136920994	-0.000222825699717169	-7.33656935895523e-05	-0.000171707452635785	-0.00010130024510733	8.90820692801385e-05	-0.000185705569224481	-0.000367485296050681	0.000134694258581964	8.46689079404883e-05	0.00011050379623684	0.000195725222240906	-8.93106979614823e-05	-5.6675949651933e-05	0.000123098112829463	0.000108870412472401	-9.36326113746668e-06	-1.28562388130099e-10
"CO51"	-0.0143988648471991	0.000911891504627873	-0.00127467286614149	-0.00105498258198293	0.000237509332386114	-0.00136143540532574	0.000387070015865387	-0.00148605974779541	0.00085559008488231	0.000838867987161446	-0.000318507489501481	0.000576113637290988	-0.00126273035522598	6.4496547904572e-05	-0.000222850438326317	-0.000217804952901695	0.000516977071347797	-0.000593076316035048	-0.00048822831840044	0.000222900238330296	0.000305481568630728	-0.000408756780099538	-0.000189660840648042	0.000113035229402124	0.000389373770685753	-0.000659149211015951	-4.50084889964045e-05	-0.00105277442946045	-0.000163058282053098	0.000194081612359659	-0.000627483385574777	-0.000126032219310735	0.000411698488735516	-0.000387140692183582	0.000324188261924074	-6.70473540105986e-05	0.000106076321311793	0.00044413508269465	-0.000114483622394681	-0.000214103174667081	-0.00019657538661411	0.000303524351956265	-0.000293712934304025	0.000146850865108578	-0.000143054636002911	-0.000278635725917675	0.000717399853057589	4.39632593537732e-05	-0.000172201338144873	0.000106726626758047	-8.50337706595275e-05	-0.000239663330131853	0.000104710009286477	0.000451922345557408	-0.000375887132195476	9.31871606217736e-05	0.000296287629191738	-0.000350147819268068	-0.000170239914495151	0.000464344980974668	-8.42988592372066e-05	0.000137476992343549	0.00028872752143142	6.62772823135863e-05	-4.12754117131949e-05	-1.88964882219625e-05	0.000166630226245331	2.54404891904695e-05	-0.000125928761940554	0.000134947122843842	3.53411001142673e-05	-1.28562388128737e-10
