""	"CO01"	"CO02"	"CO03"	"CO04"	"CO05"	"CO06"	"CO07"	"CO08"	"CO09"	"CO10"	"CO11"	"CO12"	"CO13"	"CO14"	"CO15"	"CO16"	"CO17"	"CO18"	"CO19"	"CO20"	"CO21"	"CO22"	"CO23"	"CO24"	"CO25"	"CO26"	"CO27"	"CO28"	"CO29"	"CO30"	"CO31"	"CO32"	"CO33"	"CO34"	"CO35"	"CO36"	"CO37"	"CO38"	"CO39"	"CO40"	"CO41"	"CO42"	"CO43"	"CO44"	"CO45"	"CO46"	"CO47"	"CO48"	"CO49"	"CO50"	"CO51"	"CO52"	"CO53"	"CO54"	"CO55"	"CO56"	"CO57"	"CO58"	"CO59"	"CO60"	"CO61"	"CO62"	"GB06"	"GB07"	"GB08"	"GB09"	"GB10"	"GB11"	"GB12"	"GB13"	"GB14"	"GB15"	"GB16"	"GB17"	"GB18"	"GB19"	"GB20"	"GB21"	"GB22"	"GB23"	"GB24"	"GB25"	"GB26"	"GB27"	"GB28"	"GB29"	"GB30"	"GB31"	"GB32"	"GB33"	"GB34"	"GB35"	"GB36"	"GA05"	"GA06"	"GA08"	"GA09"	"GA10"	"GA11"	"GA12"	"GA13"	"GA14"	"GA15"	"GA16"	"GA17"	"GA18"	"GA19"	"GA20"	"GA21"	"GA22"	"GA23"	"GA24"	"GA25"	"GA26"	"GA27"	"GA28"	"GA29"	"GA30"	"GA31"	"GA32"	"GA33"	"GA34"	"GA35"	"GA36"	"GA37"	"GA38"	"GA39"	"GA40"	"GA41"	"GA42"	"GA43"	"GA44"	"GA45"	"GA46"	"GA47"	"GA48"	"GA49"	"GA50"	"GA51"	"GA52"	"GA53"	"GA54"	"GA55"	"GA56"	"GA57"	"GA58"	"GA59"	"GA60"	"GA61"	"GA62"	"GA63"	"GA64"
"CO01"	0	0.0296839036795642	0.0338895388563463	0.0299918418383511	0.0152080209144771	0.0150339501458767	0.0030182368898726	0.0256014867232589	0.010030212333535	0.0321245749639548	0.0346107615216716	0.0219201001679897	0.0216179121856224	0.0434227737367896	0.0108722739438971	0.0250801173092799	0.00884417844610519	0.0315950089759536	0.0325001863132031	0.011461208958732	0.030190756136402	0.0203797669693071	0.0380646441846092	0.0254189131504249	0.0299106868184859	0.0169260558989888	0.00187984971092717	0.00538426860999864	0.0052612326513686	0.0140436730019759	0.0068173547613198	0.0282880318789128	0.0264791760558782	0.0420246533649784	0.0297366037790921	0.0552907380528064	0.0541776868741987	0.00585373804099243	0.0106786712368204	0.022914751766636	0.00604941773782449	0.0249642302979864	0.0158863874121798	0.0408064749785315	0.0300132521214716	0.0206137591464482	0.0502059434974719	0.0407766573336019	0.0325940974778918	0.0252897343170737	0.0325602351685567	0.0379840704976491	0.00255914297291175	0.0089607754697081	0.00988090403505332	0.0384276076975403	0.00434533173055761	0.00924808541519959	0.0205339281587298	0.0177124346812002	0.0222546818198488	0.0352478448647575	0.0394969698059339	0.00731069916798733	0.0158882391057832	0.0514504578827037	0.0601140227446784	0.0404870028474631	0.0337143266728632	0.0386092500534035	0.0569443382510834	0.00290505403999767	0.00460636228647514	0.0158864405208467	0.0138122799851118	0.00508590978284464	0.0263811806607347	0.0222144687894744	0.0130822035098996	0.0177595914605323	0.010718800460157	0.00810065971826962	0.013592275132815	0.0143450083458531	0.0278363481989439	0.0297670830220738	0.00699656244086082	0.0201789448396723	0.0061305118874075	0.00780137483743433	0.026218351765306	0.0101312797190072	0.0232683025105601	0.0201329263362832	0.0938547479013407	0.0188156587034808	0.0176746681782111	0.0330237821617573	0.0298138712624606	0.0433064537655571	0.042145416082095	0.0700207223662376	0.0309475397549737	0.0274872068043742	0.00229187810679465	0.0266603685284498	0.0288099594144239	0.0219886826311722	0.0210869601170249	0.0275911275184513	0.0208459241814507	0.00408421886962866	0.0278899613038159	0.030960588530832	0.00303291448162683	0.00405499093071067	0.00536692195311065	0.00726690198342082	0.0174569031265126	0.0109508290772142	0.0170132676654237	0.0102035718151205	0.0352736957175122	0.00363563580299517	0.00483719793528421	0.0092906118332727	0.0219179084833759	0.0286088108995549	0.00413340667297545	0.0230601789994762	0.0319815879990315	0.0268002647842522	0.0218440845025012	0.0328127557210752	0.0323208281015452	0.00622904506689076	0.0164838387880448	0.0295539963988173	0.0244822308335144	0.0397939085579149	0.0462897706861612	0.0433991635648888	0.0409048237410077	0.0330943975020613	0.0170879722750091	0.052435442881284	0.0361285342756981	0.0611867835636965	0.0243888749604951	0.0158538925564525	0.0068207469444428	0.0212276499349781
"CO02"	0.0296839036795642	0	0.00541148245817719	0.00734244002278338	0.017988100334468	0.0438585805328183	0.0317344062008428	0.00992703194568138	0.0386754946589943	0.0611334439178794	0.00846118727876978	0.0111986220587252	0.0098158648945601	0.0150830148812651	0.0205572476372932	0.00609992870525697	0.0362094232643172	0.00392193210808776	0.00582000390502208	0.0209129308293981	0.00407153993402417	0.011898043590143	0.0103816004922243	0.00589946814427812	0.0036955441346172	0.0460574229791891	0.029164462331275	0.0340700653084467	0.0254529603652301	0.0186937583180206	0.0237088730219106	0.00331729221221309	0.00666052532380093	0.0142308030018896	0.00516333072568996	0.0262372778647765	0.0255422670562944	0.0346358687806451	0.0238457487574873	0.00761257725956627	0.03496506952165	0.0537889990730457	0.0168506962122899	0.0124488727648912	0.00622548847941208	0.0130133700568173	0.0222140206954166	0.0118715101430849	0.00439902909431305	0.00664015249292385	0.00411768520003378	0.0106519419913785	0.0308169171233958	0.0363637969180583	0.0382286626016975	0.0103788503855631	0.0265052163005187	0.0230159416809727	0.0119916573156939	0.0146989653947789	0.0112902385226379	0.00878099074023768	0.0114674096528934	0.0242095463903445	0.0155946311031144	0.0225015957930935	0.0311628300512947	0.0695513708965743	0.0627864800604219	0.00988220066509746	0.0287735551023728	0.0304739045060954	0.0325728430483911	0.0165667938918576	0.0212273377061303	0.0317059540166953	0.0548842458345458	0.0512455104015166	0.0421250123713557	0.0467118962198079	0.0255866888024802	0.0235890899988357	0.0192241239646399	0.0430338382284156	0.00862774757302089	0.00808165467989461	0.0243473737768239	0.015466493710859	0.0340537852220895	0.0272903359283165	0.0542156017295221	0.0385793973432549	0.010096349927097	0.0130478752049429	0.0648083349247613	0.0124860113544317	0.0135399774631727	0.00479379950142472	0.0036574567578789	0.0141636392382551	0.0142308826038503	0.0422399160513697	0.00880855392795317	0.00986235939581727	0.0306584511117367	0.0043482445168812	0.00297729639274351	0.00937751417947498	0.0103149109388208	0.0102475701701288	0.0125206929583622	0.0292436464033784	0.00634639938113764	0.00453660481193122	0.0284146997774006	0.0321235810753025	0.0271753145178365	0.0246392548373966	0.0157261025857648	0.0203515429503132	0.0450567425411953	0.0204892607202277	0.00642710580499577	0.0268268476806435	0.0327144967290916	0.0252003869187286	0.011819727807483	0.00642429127207309	0.0330680701879458	0.00881260303539708	0.00366998733899231	0.00483409593547221	0.0104444565926834	0.0044366836783351	0.00546269787514105	0.0249706237976198	0.015489521057479	0.00451886757507006	0.00682950581112618	0.0117318626371362	0.018522879222039	0.0144824717567067	0.012139300055762	0.00599754859350466	0.0166835859090083	0.0235363246869701	0.00761124010778757	0.0339018519847546	0.00644184126964476	0.0161111953608778	0.034814243250764	0.00998059254871162
"CO03"	0.0338895388563463	0.00541148245817719	0	0.00711422611954831	0.0198558231005936	0.0481445059133109	0.0359673162665433	0.0100452125142164	0.0429003182800048	0.0655052459330332	0.00863195095704515	0.0152535526949966	0.0132039161071006	0.0111909686982245	0.0236618684180254	0.0100786091690157	0.0395885492397376	0.00594953320197005	0.00293216220654366	0.023264779498406	0.00525476326327473	0.0139614990920605	0.0100606192974456	0.00982064729781047	0.00495856138315496	0.0504450960836797	0.0332934100194485	0.0382695417187979	0.0290913833319548	0.0205932619649086	0.0279026297085399	0.00750081629553217	0.00828605216143502	0.0129477860423472	0.00963321053605704	0.024074182111525	0.0239811447798839	0.0389386342546453	0.0275563069379801	0.0114823221605449	0.0393498257996607	0.0581782673988338	0.0207504419882847	0.00856528155633736	0.00569377629783523	0.0147207490434616	0.0203926970531931	0.0082353267351695	0.0048413667179231	0.00979165436047986	0.00486471680349822	0.00640618341359576	0.0349542298878752	0.0401549738864039	0.0424494585105905	0.00975612786927783	0.0305131546793125	0.0257650498745414	0.0140654357788189	0.0180390457707108	0.0125609177948247	0.00834341012238223	0.00877901399201813	0.027974535505218	0.0188113694203307	0.0188112391489877	0.0275386004620632	0.0739040366212419	0.0671801524436468	0.00808584553732319	0.0278807865006732	0.0345028837433363	0.0368164463723383	0.0208282112253732	0.0254273056551172	0.0359347787140728	0.0590824018427994	0.0556249386990488	0.0465154424961686	0.051042960740302	0.0299702541283894	0.0267453984023619	0.0215739609668792	0.0473803928712442	0.0103594985293024	0.00898108192784999	0.0284371540622264	0.0179653994833946	0.0379721705589272	0.0313747560814513	0.0582403297023676	0.0428188474868647	0.0115911916874575	0.0169574720617786	0.0614533483329097	0.0164814731005651	0.0176757510503244	0.00439909315876207	0.0057773351228442	0.0107132572971739	0.0136351311425104	0.0415739855984271	0.0073492688519873	0.0100190579148326	0.0348362530997822	0.00855914865660301	0.00672728870547894	0.0130838758960622	0.0142291362116795	0.0107529170237799	0.0142094191964137	0.0327461936909354	0.00868665582158982	0.00544220846694614	0.0324549930536598	0.0360676388228198	0.0312246379990688	0.0287820915950699	0.0199672403477415	0.0242455464797776	0.0491976278481172	0.0241622462695725	0.00577210721724404	0.0308481484522803	0.0368247906032051	0.0265687401884655	0.0134161168101078	0.00819320614997403	0.0373445546622761	0.011661040251462	0.00330986337557922	0.00802931895330993	0.0128960830784416	0.00298166132974716	0.0039011757586492	0.0291937134690929	0.019488668125559	0.005510757294866	0.0108077888190534	0.00980264236962489	0.0170451484247804	0.0135530747249272	0.0114151336918037	0.00750498070512969	0.018244222376014	0.0190825079474982	0.00344685145605974	0.0339122707309767	0.010342570989518	0.020156255265078	0.0388100351995496	0.0139683070977614
"CO04"	0.0299918418383511	0.00734244002278338	0.00711422611954831	0	0.0160944532057133	0.0442244867805547	0.0320851006138719	0.00579478205985595	0.0390381913056296	0.061501369265841	0.0139841752564387	0.0117032606651135	0.00882228879843357	0.0163060627010975	0.0198678220159929	0.0101703910132894	0.0359422660630609	0.00878432927548462	0.00617958305255736	0.0193226760556815	0.00577897277502997	0.0102412586519241	0.0159662304821802	0.00765318043729531	0.00437041644683651	0.0465054417618402	0.0293766160980183	0.0342530994311151	0.0251043785308586	0.0169762441048558	0.0240371925420042	0.0092303777428353	0.00429496734123859	0.0184564688973804	0.0114280441775538	0.0292924708208196	0.029590868878803	0.0349534565746016	0.0232149536110917	0.0087264599580345	0.0353480353878437	0.0541240966280787	0.0165694619305793	0.0138154960767813	0.00344830097966451	0.0102563605148499	0.0259549565762085	0.013324445971754	0.00808800815037187	0.00634886932897761	0.00855124770553948	0.0106453303601359	0.0309218990549955	0.0362706280784948	0.0385221952952041	0.0154765299482504	0.0264431463576453	0.0218556070247619	0.0102945206473	0.01356142707723	0.00853646999964902	0.0142249612845879	0.0150294226875152	0.0240534556010698	0.0150493665246832	0.0235818997061823	0.0321948172935497	0.0698222453895297	0.0631494885456433	0.0136454397485688	0.0336000025881602	0.0305779303709081	0.0326959802270772	0.0167471068178344	0.0214504597129724	0.0319770369658878	0.0550915633252779	0.0515703533488945	0.0424995888889972	0.0470402901503494	0.0260200117405377	0.022971111608845	0.0178425947422681	0.0434208381571743	0.00624313016481865	0.00481280975931772	0.0245613907873748	0.0131981403080825	0.0338386370854084	0.0273135400702041	0.0541196551464833	0.0389524665546877	0.00785540761462564	0.0129757464746447	0.0654449279691364	0.012494660342909	0.0136765575869757	0.00899981163985687	0.00541189793313542	0.0163319553801831	0.0193531664038678	0.0472753813882256	0.00360414252943285	0.00522216016344489	0.0310061212113044	0.00998409630409974	0.00793474402190614	0.0089372867156143	0.010040916339463	0.00560963837081442	0.0102129879845932	0.0288730713394707	0.00455948411180574	0.00557341983766346	0.0284075681369834	0.0319800085352365	0.0271144878120719	0.0246976715215812	0.0158179273900956	0.0204225312600003	0.0451432110978201	0.0202854018769179	0.0113433951306832	0.0269839748730698	0.0329345463855696	0.0228957520913477	0.00974653479684405	0.00416411809318913	0.0333973571178511	0.00774260301727459	0.00738578483255034	0.00696462402122561	0.00897032330062045	0.00722640568355721	0.00599490823294734	0.0251829232305248	0.0157170085435965	0.00503124770480339	0.00838221928265139	0.0155003219682288	0.0229028337598326	0.0195427333091346	0.0173908931094349	0.0113915109800604	0.0141946678872235	0.0234720523451191	0.00865951109248321	0.0399579903207434	0.00824396760502005	0.0161271625359319	0.0349366439517896	0.009902495589322
"CO05"	0.0152080209144771	0.017988100334468	0.0198558231005936	0.0160944532057133	0	0.0294103631646027	0.017338510526423	0.011797835782309	0.0243016608633123	0.0468342340222267	0.0247192342171842	0.0122007554197766	0.0101075756847021	0.0297414673770003	0.00514891428318988	0.0154382480363059	0.0210856501426593	0.0197964936815986	0.0191829438597857	0.00510519323746643	0.0175206526266273	0.00739173508359608	0.0267124251326029	0.013511826634622	0.0162600482877649	0.0317248835934465	0.0146151323729117	0.0194862990625595	0.0103867568990687	0.00241383453062452	0.00924194461467917	0.0176001100394165	0.012828120467865	0.0297395075732339	0.0198798872134967	0.0417794764656684	0.0414935290814252	0.0202812700293391	0.00914339096052316	0.0123009154193428	0.0206409111288245	0.039435390545708	0.00516515350224378	0.0270456145416448	0.0162868263565429	0.00669947462016024	0.0373529179249941	0.0268229284712792	0.0197125030851596	0.0126833482155912	0.0201594281461016	0.0245685050408725	0.016186942206531	0.0214706396602298	0.0237218322430947	0.026689996253069	0.0118243719733816	0.00768500076112583	0.00757206527145073	0.00563264920882826	0.00869342441094104	0.0249356795301973	0.0261428551753848	0.00888864893889948	0.00405758409728166	0.0373517401008302	0.0459870340943246	0.0551799895227985	0.0484761791841739	0.0249786815099101	0.04438736670828	0.0157214231901415	0.0178872510153874	0.00799566651313571	0.0112241044836001	0.0171258431064853	0.0402525960961453	0.0368848923452441	0.0277812478440579	0.0323275535820811	0.0132188416056228	0.00849600528368591	0.00369705726460544	0.0286827887312997	0.0138149742906722	0.0154502481855184	0.00972266075980163	0.00709242222292909	0.0189740482742442	0.0124599534739079	0.0395075285028467	0.0240813660792924	0.00957795737045253	0.00884621080913232	0.0796596895914856	0.00825884543596554	0.00745610550853858	0.0198254470942424	0.0160825037196811	0.0294359213926445	0.0301761837626016	0.0580114719694874	0.0163683941683063	0.0129650356552886	0.0160817178179203	0.0169127985142506	0.0171678498901027	0.0100758373139966	0.00961992412056732	0.0133124767228138	0.0068587778022399	0.014116441482211	0.0143599553638119	0.0174130571110314	0.0136695208633174	0.0171613113464482	0.0124288889186802	0.00999781886130679	0.00908760392911609	0.00556936922547038	0.0304105091418327	0.00558539766825402	0.0227890337619776	0.0121099333978747	0.0180789284119919	0.00872058013764064	0.00819093781667023	0.0143923151750511	0.0186429492649789	0.0102703724650943	0.0182423810320706	0.0148866909251746	0.00870309551191285	0.0192912801463929	0.0183766815720968	0.0104758254459903	0.00705031855515715	0.0166625855976983	0.0130954861271304	0.026647417981795	0.0339352016303992	0.0306517363133958	0.028507952182295	0.022280927380625	0.00359756213513571	0.0379857136350252	0.021802938691197	0.0506273862703866	0.0133102703886133	0.00797931923244465	0.0200821073460143	0.0113092080795904
"CO06"	0.0150339501458767	0.0438585805328183	0.0481445059133109	0.0442244867805547	0.0294103631646027	0	0.0133388977402624	0.0399359642994546	0.00620853545886425	0.0176188496059316	0.0480229409743609	0.035052667893934	0.0356246710733742	0.0576927587246687	0.0251134448196746	0.0387970411613695	0.00943743343235383	0.0455684511639872	0.0469496012506376	0.0256264797767167	0.0446530817017184	0.0346329385513885	0.0519873971629543	0.0393788575893369	0.0441538606140767	0.00287202563423936	0.0154563169295486	0.0123333462084604	0.0193727450260005	0.02825502080357	0.0207917606949338	0.0421038649107453	0.0407568752963838	0.05604104795188	0.0430513788123782	0.0693037356017426	0.0680546926105344	0.0108913027430142	0.0245055805440278	0.0370198020380336	0.0111072031839462	0.0104696253661396	0.029572030429672	0.0551089562277429	0.0443549154064232	0.0348583346250704	0.0642774120184696	0.0550230263027181	0.046469998519977	0.0395736261720366	0.0466373766774254	0.052348806723048	0.0142228435218707	0.00954122254901342	0.00688541594830747	0.0522466784651565	0.0182328761523177	0.0236580454424916	0.0348130995394958	0.0316847177635184	0.0364639064909869	0.048886078687951	0.0536351041513015	0.0212283534133379	0.0302001670308198	0.0656566544701209	0.0742982393917656	0.0260312953917207	0.0192487711723908	0.052674754805764	0.0709752282620614	0.0150673116876468	0.0126379171282202	0.0289694159685676	0.0267259426170075	0.0160339532361	0.0119487420234065	0.00771791452535037	0.00613581379692624	0.00594241468388973	0.0237003365510573	0.0225563072752648	0.028048416974612	0.00306340842391693	0.0420556190596713	0.0439956893870685	0.0203938102708876	0.034448889233438	0.0135779377777198	0.0208060557468043	0.0118129275801044	0.00692323420590466	0.0375525632376932	0.0338355053807896	0.107860817349788	0.0323950859582547	0.0312378122530504	0.0470950078089336	0.0439402868198213	0.0575490825462446	0.0561734789555773	0.0841635307227616	0.045233066545737	0.0417625630741315	0.0139991806530339	0.0406167322839941	0.0426667081426434	0.036014442945465	0.0349263954726156	0.0416873002249312	0.0350674202292999	0.0160306721903093	0.0420461566530023	0.0451565878678831	0.0164631200476672	0.0137693482511149	0.0184795927680776	0.0205057454389344	0.0306118956858296	0.0250649889988256	0.0031290257179093	0.0243403158430581	0.0493972184669551	0.017747995870005	0.0117993990979369	0.0232882398421742	0.0359236982744897	0.042786275343241	0.0121506260248179	0.0372381012389192	0.046244231142576	0.0411442771378675	0.0360614180098741	0.0470407781816812	0.0465383576662985	0.0195802039771116	0.0296968207101383	0.0438641739206745	0.0384456309119549	0.0538829976591679	0.0603549898217842	0.0574699295684695	0.054920129619357	0.0472437419634765	0.0313021331973307	0.066680060806063	0.0503768903063392	0.0749310256804051	0.0385667623387176	0.0293220037556397	0.00999332741413032	0.0351280900510164
"CO07"	0.0030182368898726	0.0317344062008428	0.0359673162665433	0.0320851006138719	0.017338510526423	0.0133388977402624	0	0.0277306672750424	0.00809262141688223	0.0300646854184212	0.0364028318582567	0.0233437143179004	0.0236619958178482	0.0454990372156546	0.0130605583207796	0.0268783428986808	0.00748873749926876	0.0336171959633336	0.0346616100057668	0.013424142756125	0.0323644209041333	0.0225912376473085	0.0400213244873006	0.0273334236400325	0.0319900410479387	0.0152703701433634	0.00376932395963008	0.00354849438095609	0.007346522640813	0.016125687883273	0.0088581673044495	0.0302830778834109	0.0285734855658918	0.0441028510405928	0.0310685835968492	0.0571684624633876	0.0558581874304511	0.00389799192965771	0.0124117116130287	0.0251233500779331	0.00429965287208528	0.0230139757041578	0.0174722380065166	0.0431705363353373	0.0321496876053187	0.0228111954043829	0.0523249152041342	0.0429035311746261	0.0345508980841018	0.0275397454165351	0.0346450969934818	0.0401062322418577	0.00263806764995094	0.00766064824429361	0.00820395279608357	0.0402365920502918	0.00632765538815989	0.0114688171221312	0.0227413435790829	0.0199144817164341	0.0243149614339589	0.037083619247275	0.0413188466902389	0.00916286545164746	0.018101473710344	0.0535531239293308	0.0621831796818548	0.0385494270649674	0.0316515653753007	0.0406305286423162	0.0590207612010059	0.00346159040505901	0.00329300586152196	0.0176352793797637	0.0151543367196261	0.00446024041548497	0.0244740386501452	0.0201553759010703	0.0110140849810084	0.0156939141984197	0.0119872613411682	0.0101366544560526	0.0156480650063186	0.0123901321311452	0.0299217541048638	0.0318631272720782	0.00882436672040988	0.0224446750625806	0.00433671390181216	0.0092391053873362	0.0243207858470572	0.00826952189457862	0.0253420745532842	0.0217840754645908	0.0957343491779021	0.0207792143568781	0.0196144920957666	0.0349923645896781	0.0319064157627198	0.045355977086375	0.0441003549776343	0.0720362843778854	0.0331261689893923	0.029702014920859	0.00265890689597169	0.0288229302774625	0.0309231789932734	0.0241962908276283	0.0232348259314212	0.0295914953044995	0.0229199409970484	0.0047640470293756	0.0299089701245763	0.0330169612354504	0.0049692282184818	0.00308577608705215	0.00695560171267685	0.00887819207522398	0.0190387667121637	0.0128185073002973	0.0151849437836467	0.0124444111489742	0.0372893384893455	0.00589518858626146	0.00367547839838454	0.0110081364137232	0.0236820882799913	0.0306715292593172	0.00245588919071289	0.0251920592183676	0.0341290062316414	0.0292513110063808	0.0239404484953728	0.0348114597748789	0.0343113929886652	0.00793735943792769	0.0179693707050188	0.0314259520024749	0.0265584180181633	0.0419427710714761	0.048519943944747	0.0453697695385907	0.0428358584717409	0.0351581901017731	0.0190998376660483	0.0544279288423276	0.0383023975728577	0.0629229644700063	0.0265111932265168	0.0177446128304802	0.00563050283051048	0.0235492364626372
"CO08"	0.0256014867232589	0.00992703194568138	0.0100452125142164	0.00579478205985595	0.011797835782309	0.0399359642994546	0.0277306672750424	0	0.0347448587914227	0.0572941462490183	0.0172266847131847	0.010886688062338	0.00651561415851133	0.0201406538170403	0.0151763769512314	0.0090414987692231	0.0313964934140717	0.0121905516179486	0.00867713563561369	0.0146982185132699	0.00803548954926693	0.00562224578428809	0.0193198159330033	0.0068090289042681	0.00759614254331225	0.042163080279948	0.0251052753597672	0.0300810175649884	0.02071476854919	0.012373554027014	0.0196446486824817	0.0102996779424968	0.00409411132507245	0.0219640629131992	0.0120427980228319	0.0332389225681609	0.0333824731362554	0.0307454028442827	0.0194078604211106	0.00756653853409158	0.0310920346598003	0.0498961165665656	0.0127143941494844	0.0171580465233455	0.00591914818284744	0.00650420150850583	0.0293348850614602	0.0166467129048232	0.0118416975531939	0.00510472919961473	0.0121830587740562	0.0135209699795803	0.0269151106264998	0.0318887567064715	0.0342722731797554	0.0188196460887991	0.0222424667259706	0.0171463231861118	0.00554852578308176	0.00972742555089528	0.00440645412399693	0.0173468771513036	0.0179551932876074	0.0198923392800364	0.0104160601799475	0.0274091898258622	0.0361753318859378	0.0656445083263127	0.0589552615142494	0.0168674383296363	0.0367976391337642	0.0262796516469346	0.0286464452993379	0.0126529752532663	0.0172457582481358	0.0277710467933217	0.0509376681862867	0.0473353552622292	0.0382460292866756	0.0428037007280488	0.0217992931800655	0.0184385148272483	0.0131970544721297	0.0392185438908294	0.00522060287290375	0.00653527929321004	0.0202262000467946	0.00936801655794405	0.0299165986263869	0.0233099397641006	0.0501486617445789	0.0346039716492582	0.00343192510534691	0.00908417000760159	0.070128140305522	0.00847933059782326	0.00953391037552544	0.0124081532628666	0.00861983584256404	0.0196766426693567	0.0226386973925497	0.0504682891196044	0.00640898064951239	0.00339811363868504	0.0265340540953366	0.00912720644820185	0.00984095437561627	0.00663383330871428	0.00740189975076231	0.00431655413784364	0.00575559913264533	0.0245541601898182	0.00591417485556539	0.00899392139347475	0.0241161916967394	0.0280117545145165	0.0231142638748508	0.0206441965975251	0.0118301632269876	0.015968143423341	0.041123933121493	0.0159291691168107	0.0146998340988377	0.0226653190162333	0.0286161083827688	0.018555605595406	0.00544535476087296	0.0064204279653884	0.0290677689059167	0.00550962218485035	0.0105657040538408	0.00668793661975123	0.00467093484246352	0.0105140351767468	0.00931719657702674	0.0209046970417132	0.0114482731080823	0.00694218389348098	0.0074765996887966	0.0189198459886489	0.0262156827139278	0.0227842210307793	0.0206795110057713	0.0144158711555515	0.00972488382553804	0.0279374099759886	0.0119856392061088	0.0429981672982135	0.00716976603380731	0.011848197032983	0.0305555805827791	0.00865596952760187
"CO09"	0.010030212333535	0.0386754946589943	0.0429003182800048	0.0390381913056296	0.0243016608633123	0.00620853545886425	0.00809262141688223	0.0347448587914227	0	0.0229802575645233	0.0426603002478267	0.0300784343877313	0.0306227658535435	0.052451858711733	0.0200495360359011	0.0337850982991894	0.00417002038055416	0.0404947495709592	0.0416785595108772	0.0204384912520265	0.0394836428550833	0.0294464731458552	0.0469467132366393	0.0343120568660312	0.0389746398962023	0.00824435411936839	0.0105119759694177	0.0073742992685134	0.0144205021724734	0.0231019326111457	0.0157380754372441	0.0371055730744346	0.035503212102394	0.050646661454598	0.0379295990413479	0.0640432225050175	0.0630091528111439	0.00593395576411242	0.0194481202689947	0.0320119936925746	0.00633255392867594	0.0159732620274193	0.0245602487472568	0.0498925786076842	0.0392342356041401	0.0295909267771888	0.0588833709182699	0.0498533128381508	0.0412851463939917	0.034417956888756	0.0414347933173723	0.0472202710199092	0.00923221666645232	0.00428009608460692	0.00170849925948069	0.0472005197349934	0.013173431734203	0.0184369843064941	0.0296514362525107	0.0265660412797448	0.0311615731682548	0.0439770257732195	0.0484016060897384	0.0162243427537115	0.0249959682431543	0.0605543835323641	0.0692170751895355	0.0315003831197233	0.0246331170470655	0.0474465821731262	0.0657430062027438	0.0100335447451181	0.00784196687053963	0.0242162561732303	0.0218446464060679	0.0111273615565339	0.0173854185722723	0.0131516516869907	0.00499977662300789	0.00863373053913592	0.0187342402425489	0.0172366533027653	0.0226633115976294	0.00519931499618922	0.0369168534167137	0.0388621141447088	0.0152437324150314	0.0292423697189672	0.00869273028355101	0.0158564993229523	0.0167711715200575	0.00201409708670676	0.0323042776497094	0.0286915554355898	0.102549528045567	0.0274520240447748	0.0262720555666702	0.0419468641094591	0.0387709096224275	0.0522724636918005	0.050874930394644	0.0789577933277405	0.0399980066951829	0.0365413246021669	0.00892735655038781	0.0354229948470807	0.0375885467496309	0.030942237601285	0.0299396360320312	0.0364855077282284	0.0299836962958723	0.0109849020102744	0.0368862312369118	0.039956053200769	0.0116077750166483	0.00862854345233894	0.0135725646287602	0.0155538304056884	0.0257692319856543	0.0198477902713915	0.00758214294709432	0.0192642150889366	0.0440474049939485	0.0126490566725555	0.00671620150861509	0.0179013208029992	0.0305938454299709	0.037581130207624	0.00715414253044684	0.0319532290974775	0.0409741012730189	0.0360834762271915	0.0309170487993722	0.0418501001352792	0.0412719598274005	0.014776346799363	0.0248363786935554	0.0386097637031329	0.0333481821689559	0.048749408949656	0.055337577537115	0.052305483331846	0.049764068065213	0.0421938982769248	0.0261734360420651	0.0614944712746892	0.0451843143579057	0.0696180234026572	0.033486571387791	0.024335780742177	0.00479656168132665	0.0300054005479849
